t_rel_s,fx,fy,fz,tx,ty,tz
4.7628,-1.73501,3.51665,0.15843,0.15936,0.08431,0.10214
4.7726,-1.60110,3.52259,0.22758,0.16093,0.07915,0.07593
4.7824,-1.64642,3.53426,0.03631,0.15545,0.08603,0.03133
4.7925,-1.26758,3.85474,-0.17771,0.14593,0.08073,-0.00389
4.8026,-1.45403,3.64608,-0.25790,0.15197,0.08919,-0.04680
4.8125,-0.59176,3.82115,-0.18886,0.15357,0.09089,-0.08961
4.8226,-1.31396,3.62367,-0.25542,0.15076,0.08233,-0.11212
4.8323,-1.13649,4.54148,-0.94639,0.14265,0.09017,-0.10450
4.8427,-0.98917,4.41607,-0.79864,0.14452,0.09305,-0.10605
4.8525,-1.08961,4.49030,-0.95644,0.14305,0.08723,-0.10805
4.8626,-1.25318,4.62008,-1.16558,0.13609,0.09198,-0.10665
4.8725,-1.40219,4.54882,-1.34972,0.13890,0.09136,-0.10458
4.8825,-1.09003,4.32938,-0.86493,0.15479,0.10253,-0.10957
4.8925,-1.22558,4.58943,-1.38304,0.13601,0.09029,-0.10914
4.9026,-1.33564,4.67031,-1.45135,0.13449,0.09641,-0.11319
4.9126,-1.17940,4.90990,-1.15729,0.14594,0.09019,-0.10871
4.9225,-0.80384,4.31966,-0.71698,0.14163,0.10386,-0.10841
4.9327,-1.29184,5.23915,-1.26681,0.12421,0.08907,-0.10737
4.9426,-1.26549,4.79663,-0.64102,0.13796,0.10490,-0.10734
4.9527,-0.82327,3.82860,-0.09692,0.15317,0.10495,-0.10578
4.9629,-0.83163,4.39868,-0.64745,0.14369,0.10645,-0.10686
4.9725,-0.92366,4.03408,-0.18571,0.15265,0.10924,-0.10737
4.9826,-0.78815,4.62032,-0.17542,0.14914,0.11290,-0.10373
4.9924,-1.17545,3.96677,0.13654,0.15357,0.10590,-0.11098
5.0026,-1.11288,4.49579,-0.06107,0.14183,0.10428,-0.10382
5.0125,-0.83416,4.35077,0.15893,0.14951,0.11555,-0.10420
5.0225,-0.96074,3.90746,0.50285,0.15842,0.10930,-0.10877
5.0326,-1.01330,4.35174,0.43350,0.15205,0.10425,-0.10930
5.0427,-0.80345,4.24817,-0.00767,0.15548,0.10330,-0.11116
5.0526,-0.86009,4.00985,0.12358,0.16098,0.09930,-0.10447
5.0627,-0.33724,4.15871,-0.04303,0.15677,0.10145,-0.10673
5.0723,-0.60880,3.90133,-0.36496,0.14135,0.09992,-0.10112
5.0825,-0.64357,3.80556,0.10675,0.15660,0.09359,-0.10103
5.0923,-1.21814,3.94115,-0.21008,0.16056,0.09615,-0.11173
5.1024,-1.10896,4.06705,-0.50370,0.14247,0.10998,-0.10734
5.1127,-1.36616,3.59871,-0.16864,0.16060,0.09798,-0.10742
5.1227,-0.86943,4.09123,-0.47491,0.15495,0.10913,-0.10758
5.1327,-1.25561,4.29606,-0.59075,0.12344,0.10233,-0.11011
5.1426,-1.13241,4.03163,-0.54076,0.14490,0.08918,-0.09871
5.1526,-0.78333,4.05797,-0.43836,0.15181,0.10314,-0.10333
5.1626,-1.07016,4.37242,-1.12864,0.13532,0.09503,-0.10678
5.1726,-1.09731,3.93303,-1.30248,0.13991,0.09224,-0.10786
5.1828,-1.05495,3.56086,-0.59142,0.15700,0.10575,-0.10305
5.1927,-1.12746,3.97882,-0.90351,0.14501,0.09717,-0.10849
5.2025,-1.27361,4.37224,-0.93442,0.13361,0.09699,-0.10778
5.2123,-0.91384,4.28018,-0.45005,0.14794,0.09117,-0.10862
5.2223,-1.12178,4.15404,-0.39578,0.14003,0.09622,-0.10653
5.2325,-1.43798,4.58149,-0.47091,0.13108,0.09150,-0.11200
5.2423,-0.67669,3.53311,0.20655,0.14210,0.10252,-0.11062
5.2526,-1.02859,4.58789,0.17612,0.13217,0.09768,-0.10723
5.2627,-0.51809,4.21699,0.11963,0.14160,0.10389,-0.10273
5.2724,-0.88022,3.83505,0.05877,0.15240,0.10064,-0.10684
5.2824,-0.53287,3.35705,0.46548,0.14687,0.11101,-0.11040
5.2926,-0.29773,3.57761,0.37016,0.15395,0.10597,-0.10715
5.3026,-0.61913,3.55620,0.49374,0.14792,0.10284,-0.10570
5.3124,-0.44691,3.67643,0.49740,0.15393,0.10597,-0.10931
5.3228,-0.56875,3.24346,0.66680,0.15618,0.10494,-0.10050
5.3324,-0.60052,3.77587,0.10672,0.13948,0.09989,-0.10823
5.3424,-0.66259,3.58030,0.42162,0.15366,0.10529,-0.10389
5.3526,-0.88664,3.50948,0.47730,0.15040,0.09079,-0.10502
5.3624,-0.28995,3.72659,0.37787,0.15095,0.10138,-0.10351
5.3726,-1.19154,3.78851,-0.09486,0.14625,0.10332,-0.10719
5.3825,-0.50297,3.81432,0.20987,0.15339,0.10156,-0.10365
5.3925,-0.59606,3.61929,0.16740,0.14381,0.10346,-0.10714
5.4028,-0.67999,3.73674,-0.02340,0.15033,0.09627,-0.10674
5.4127,-0.66324,3.61163,0.02396,0.14620,0.09909,-0.10366
5.4229,-0.86758,3.86993,-0.01446,0.14854,0.10233,-0.11425
5.4324,-0.65082,3.77497,-0.00770,0.15218,0.09362,-0.10634
5.4427,-0.76367,3.81856,0.17274,0.13940,0.09348,-0.10687
5.4526,-0.60746,3.98601,0.00818,0.14979,0.08332,-0.10957
5.4626,-0.66514,3.62907,0.03447,0.14031,0.09694,-0.11060
5.4724,-0.79849,3.76704,-0.12567,0.14181,0.08997,-0.10774
5.4832,-0.78606,3.51087,-0.08752,0.14647,0.09877,-0.10989
5.4925,-0.83334,3.64130,-0.16249,0.14564,0.09132,-0.10913
5.5025,-0.89923,3.88317,-0.17130,0.14361,0.09004,-0.11030
5.5125,-0.78339,3.71588,-0.05199,0.13620,0.08996,-0.11195
5.5225,-0.79267,4.15868,-0.25489,0.14391,0.08709,-0.10674
5.5323,-0.74059,3.99418,-0.21766,0.13698,0.07695,-0.11014
5.5426,-0.83590,4.05336,-0.27158,0.13314,0.07131,-0.10979
5.5525,-0.92295,3.94975,-0.39760,0.13387,0.07893,-0.10972
5.5624,-0.90193,3.99977,-0.48530,0.12913,0.08830,-0.10916
5.5726,-1.00304,4.06217,-0.40423,0.13431,0.06847,-0.10438
5.5826,-1.03721,4.19420,-0.38622,0.13831,0.06941,-0.10995
5.5925,-1.10454,4.05594,-0.58715,0.13704,0.06182,-0.11249
5.6027,-1.00459,4.00110,-0.59019,0.13658,0.07802,-0.10347
5.6125,-1.09741,3.72035,-0.48268,0.13947,0.06481,-0.11187
5.6223,-1.03636,3.90154,-0.55595,0.13891,0.06108,-0.11077
5.6325,-1.23685,3.92422,-0.75203,0.13090,0.07164,-0.11199
5.6432,-1.35018,3.70772,-0.48691,0.14472,0.06527,-0.10483
5.6525,-1.03869,4.09866,-0.53076,0.13291,0.06927,-0.11214
5.6627,-1.43788,3.92626,-0.52388,0.14446,0.04754,-0.10919
5.6725,-1.08095,4.19091,-0.79148,0.13385,0.05420,-0.11155
5.6825,-1.18179,3.81866,-0.69296,0.14407,0.05075,-0.10448
5.6926,-1.34790,3.63328,-0.80706,0.15141,0.05645,-0.11136
5.7026,-1.02181,4.26892,-0.78785,0.13887,0.06771,-0.11378
5.7126,-0.86834,4.31857,-0.56249,0.14094,0.06856,-0.11337
5.7225,-0.64069,4.34433,-0.66016,0.13184,0.07582,-0.11714
5.7327,-0.92161,4.46973,-0.84224,0.12832,0.07233,-0.11802
5.7426,-0.65866,4.46392,-0.41707,0.14122,0.06872,-0.11529
5.7525,-0.66808,4.29799,-0.46433,0.14916,0.07994,-0.11945
5.7624,-0.62694,4.64778,-0.73265,0.12677,0.09014,-0.12139
5.7723,-0.61417,4.35166,-0.75673,0.13007,0.07676,-0.11968
5.7827,-0.42703,4.31414,-0.36224,0.14055,0.09387,-0.12094
5.7925,-0.51854,4.57917,-0.57496,0.12904,0.09691,-0.13324
5.8028,-0.48730,4.68534,-0.75903,0.12538,0.08298,-0.12745
5.8123,-0.16715,4.39642,-0.16387,0.14120,0.07731,-0.13103
5.8226,-0.25317,4.06345,-0.00380,0.13709,0.08090,-0.12766
5.8324,-0.47407,4.46041,-0.29344,0.13118,0.06197,-0.12610
5.8425,-0.42051,4.40516,-0.22227,0.13851,0.07771,-0.12778
5.8525,-0.32960,4.29289,0.19055,0.14716,0.08118,-0.12847
5.8623,-0.79451,4.10002,0.22994,0.14390,0.06883,-0.13170
5.8725,-0.55138,4.31837,0.23402,0.13856,0.06598,-0.12519
5.8823,-0.69061,4.21926,0.03936,0.14933,0.06659,-0.12853
5.8925,-0.57536,4.26632,0.13426,0.14335,0.06389,-0.12418
5.9026,-1.20743,3.96969,0.14785,0.14667,0.04339,-0.12902
5.9124,-0.80981,4.08056,0.01629,0.14292,0.05556,-0.12897
5.9225,-0.79791,4.45725,-0.12827,0.13517,0.04670,-0.12255
5.9324,-1.39355,4.18524,-0.12955,0.14631,0.04459,-0.12742
5.9428,-0.93323,4.16225,-0.08427,0.14268,0.05122,-0.12389
5.9523,-0.99451,3.74640,-0.17005,0.14070,0.05552,-0.12025
5.9630,-1.03735,4.27167,-0.91154,0.14327,0.04155,-0.12239
5.9727,-0.83036,4.35973,-1.21889,0.13047,0.04739,-0.11969
5.9826,-0.96785,3.76213,-1.19041,0.14135,0.03275,-0.12069
5.9926,-1.28796,3.68144,-1.19330,0.14192,0.03025,-0.11757
6.0025,-0.88580,4.19648,-1.68017,0.13410,0.04156,-0.11540
6.0124,-0.65439,3.67162,-1.14284,0.13647,0.04355,-0.11051
6.0225,-0.16315,3.57374,-1.03069,0.13342,0.05839,-0.11590
6.0330,-0.87544,4.01573,-1.23816,0.13619,0.04152,-0.11290
6.0428,-0.13850,3.60128,-0.88711,0.13754,0.06066,-0.11616
6.0525,-0.42783,4.06207,-0.53328,0.12511,0.06650,-0.11906
6.0626,-0.27134,3.78074,-0.31653,0.12932,0.06846,-0.11559
6.0726,-0.57795,4.01014,-0.24211,0.12913,0.05897,-0.10894
6.0827,-0.05432,3.82675,0.18020,0.13518,0.06498,-0.10740
6.0925,-0.12941,3.96698,0.30764,0.14559,0.06089,-0.10931
6.1025,-0.23089,4.33055,0.33273,0.12166,0.06384,-0.10636
6.1124,-0.36598,4.00295,0.38509,0.11823,0.05592,-0.08594
6.1227,-0.46119,3.97757,0.66331,0.11493,0.06694,-0.06105
6.1323,-0.21584,4.14323,0.44075,0.11757,0.06647,-0.03267
6.1426,-0.09513,4.01045,0.85591,0.12365,0.07243,-0.00263
6.1527,-0.40960,3.81355,0.68243,0.12534,0.07070,0.03028
6.1624,-0.10443,3.89091,0.60388,0.11790,0.08545,0.05624
6.1725,-0.24145,3.84075,0.38319,0.12370,0.07048,0.07531
6.1826,-0.47500,3.36688,0.70325,0.11987,0.07564,0.08686
6.1924,-0.04599,2.93014,0.57304,0.13698,0.08435,0.08749
6.2026,-0.47176,3.67336,0.54424,0.11602,0.05783,0.08326
6.2126,-0.39986,3.29383,0.59430,0.12730,0.07402,0.08701
6.2223,-0.22398,3.28903,0.51359,0.12056,0.06973,0.07721
6.2325,-0.58191,3.72244,0.48066,0.11008,0.05427,0.08606
6.2424,-0.70570,3.64322,0.37177,0.10064,0.05415,0.08784
6.2525,-0.67754,4.15721,0.34996,0.08891,0.05664,0.08394
6.2626,-0.46076,3.77174,0.39983,0.10935,0.06486,0.08642
6.2726,-0.23262,3.25508,0.10435,0.12839,0.07206,0.08755
6.2833,-0.68215,3.58898,0.01529,0.11047,0.05559,0.08198
6.2925,-0.26338,2.90285,0.07226,0.12973,0.07393,0.08186
6.3026,-0.80562,3.36018,-0.04498,0.10426,0.05839,0.08375
6.3126,-0.83892,3.81805,-0.33932,0.09328,0.03319,0.08407
6.3227,-0.58288,3.54943,-0.47525,0.10601,0.05001,0.08840
6.3323,-0.72207,3.48037,-0.43422,0.10530,0.05134,0.08361
6.3424,-0.68403,3.07583,-0.59894,0.13006,0.05340,0.08157
6.3524,-0.12576,2.92434,-0.72612,0.12732,0.06229,0.08366
6.3625,-0.44160,2.59833,-0.79509,0.14084,0.07011,0.08329
6.3725,-0.43378,2.86504,-1.41984,0.14038,0.05350,0.08163
6.3826,-0.13549,2.46096,-1.57385,0.14093,0.05753,0.08668
6.3923,0.32685,2.40211,-1.24326,0.15010,0.06747,0.08818
6.4023,-0.31981,2.78155,-1.29960,0.12787,0.05279,0.09572
6.4124,-0.28253,3.35504,-1.07290,0.12007,0.04586,0.08656
6.4224,-0.20749,2.79400,-0.85512,0.13942,0.07431,0.08873
6.4324,-0.72115,2.91115,-0.38291,0.13566,0.05412,0.08508
6.4427,-0.64980,3.01554,-0.31001,0.12790,0.05903,0.07975
6.4524,-0.33677,3.26539,-0.67339,0.14131,0.04480,0.08496
6.4624,-0.72204,3.83937,-0.52845,0.11712,0.04935,0.08701
6.4725,-1.09660,3.57288,-0.25765,0.11948,0.05906,0.08949
6.4828,-0.63437,3.87304,-0.34556,0.10927,0.04247,0.08294
6.4924,-0.73614,4.39701,-0.05340,0.09271,0.06100,0.08677
6.5024,-1.05995,4.06399,0.54782,0.09911,0.05698,0.09054
6.5125,-0.77577,3.94154,0.62981,0.11786,0.05898,0.09035
6.5225,-0.91467,3.87333,0.36210,0.11040,0.04926,0.08535
6.5326,-1.18759,4.34969,0.04222,0.10023,0.04751,0.08721
6.5425,-1.40416,4.20881,0.04622,0.09731,0.04305,0.08936
6.5526,-0.20094,3.37634,-0.27115,0.13451,0.07729,0.09174
6.5626,-0.52918,2.74876,-0.58326,0.13843,0.06244,0.08756
6.5727,-0.64893,2.81041,-0.24791,0.14386,0.04669,0.08280
6.5827,-1.01962,3.36984,-0.02704,0.11419,0.04523,0.08549
6.5925,-0.30163,3.66754,0.27650,0.11428,0.05981,0.09273
6.6026,-0.88683,3.13444,-0.06148,0.13019,0.04756,0.08921
6.6125,-0.60482,3.56687,-1.08223,0.10712,0.05915,0.08755
6.6226,-0.99361,3.74793,-1.07899,0.11870,0.04880,0.08867
6.6326,-0.26861,3.45145,-1.01008,0.12433,0.05573,0.08830
6.6427,-0.45726,3.52412,-0.97591,0.10861,0.06381,0.09311
6.6524,-0.60957,3.20482,-0.84294,0.12808,0.05983,0.08976
6.6631,-0.87617,3.24242,-0.53075,0.13717,0.05656,0.09107
6.6726,-0.85320,3.22509,-0.36457,0.13213,0.05684,0.08386
6.6828,-0.57004,3.06020,0.20736,0.14324,0.06129,0.08947
6.6925,-0.89869,4.32897,0.00935,0.10447,0.05193,0.08626
6.7028,-1.28213,4.45601,-0.28969,0.10213,0.04787,0.08300
6.7126,-0.88449,3.62745,-0.58139,0.11163,0.04672,0.08673
6.7225,-1.16870,4.30144,-0.75759,0.08511,0.04644,0.09414
6.7325,-1.13788,4.74143,-0.41188,0.07744,0.05342,0.09372
6.7426,-0.78394,4.09703,-0.03525,0.10078,0.06608,0.07945
6.7524,-1.21426,4.33771,0.67543,0.09486,0.06158,0.09198
6.7630,-1.11624,4.73909,1.13578,0.08616,0.05497,0.08512
6.7725,-1.12605,3.92442,1.42508,0.11606,0.04577,0.08929
6.7824,-1.33318,4.03833,0.03809,0.11395,0.02974,0.09282
6.7927,-0.69414,2.01485,-0.85611,0.26929,-0.07575,0.12446
6.8029,-1.50236,3.76031,-0.61365,0.14640,-0.01373,0.10766
6.8125,-0.23526,4.86268,0.62756,0.06411,0.07155,0.07053
6.8227,-0.40486,4.03317,1.04036,0.12368,0.06985,0.09552
6.8328,-1.38346,3.45068,2.22203,0.13804,0.06036,0.09081
6.8428,-1.01526,3.16039,2.06004,0.14771,0.05519,0.08966
6.8525,-0.80518,3.30981,1.30768,0.13622,0.07033,0.08644
6.8627,-0.88307,3.33165,0.81754,0.13110,0.06188,0.08840
6.8725,-0.77097,3.28272,1.23981,0.13522,0.06274,0.08733
6.8824,-1.08776,4.39118,0.99646,0.10556,0.06391,0.08398
6.8927,-0.31937,3.58547,1.54469,0.12406,0.07476,0.08671
6.9026,-0.75923,3.28363,2.00433,0.13158,0.05420,0.08920
6.9126,-1.05639,3.29032,1.42289,0.14990,0.06740,0.07974
6.9227,-0.48765,3.09251,0.94709,0.14425,0.06877,0.07976
6.9324,-0.47050,2.48004,1.50653,0.15463,0.07392,0.08056
6.9425,-0.73590,3.36355,1.12180,0.14207,0.06843,0.06734
6.9525,-0.60971,4.04009,0.67635,0.12256,0.06859,0.05696
6.9626,-0.78123,3.40625,0.96444,0.15081,0.08186,0.02865
6.9725,-0.81509,2.90349,1.58273,0.16573,0.08135,0.00821
6.9824,-0.70597,4.04151,0.55047,0.13075,0.05078,-0.00886
6.9927,-0.64874,3.55377,0.42293,0.13552,0.07067,-0.03245
7.0028,-0.64821,3.93751,0.47216,0.15061,0.05001,-0.05320
7.0123,-0.63043,3.97338,0.18335,0.14350,0.08373,-0.06428
7.0226,-0.79324,4.27504,0.21521,0.14916,0.07058,-0.08613
7.0324,-0.60261,3.38201,0.61059,0.16561,0.08011,-0.09642
7.0429,-0.69645,3.75078,0.06492,0.15980,0.07149,-0.11165
7.0526,-1.09446,4.63087,-0.22886,0.12186,0.06811,-0.11976
7.0631,-1.17789,3.77649,0.24917,0.16355,0.05491,-0.12260
7.0726,-0.70292,3.35016,0.10916,0.17235,0.07949,-0.11824
7.0828,-1.30287,4.53152,-0.73111,0.14491,0.05551,-0.12244
7.0926,-0.98249,4.42091,-0.53887,0.14215,0.05841,-0.11333
7.1026,-0.92486,4.04455,-0.17686,0.15870,0.05777,-0.10841
7.1125,-0.87227,4.41098,-0.54084,0.15579,0.07414,-0.10892
7.1229,-0.90187,4.51664,-0.73351,0.14651,0.07084,-0.11544
7.1325,-0.80338,4.04163,-0.67652,0.16690,0.06920,-0.11343
7.1427,-1.28201,4.42696,-0.87429,0.15411,0.07425,-0.11457
7.1525,-1.14874,4.73883,-1.03951,0.13242,0.06543,-0.11936
7.1628,-1.13092,4.10590,-0.58320,0.16311,0.07202,-0.10667
7.1724,-0.95979,4.90819,-0.57345,0.15290,0.07619,-0.11521
7.1826,-1.03564,4.65623,-0.79372,0.16475,0.06687,-0.11172
7.1925,-1.65691,4.74706,-0.95079,0.15440,0.03677,-0.11145
7.2024,-1.28571,4.69479,-1.14728,0.16048,0.07398,-0.11012
7.2125,-1.10473,4.42768,-1.09046,0.16633,0.07210,-0.11422
7.2226,-0.81000,4.43573,-1.15930,0.16768,0.07043,-0.11282
7.2323,-0.89786,4.48413,-1.13436,0.16287,0.07378,-0.11084
7.2428,-0.64313,4.11462,-1.13169,0.16983,0.07476,-0.10798
7.2524,-1.05453,4.35834,-1.02425,0.17324,0.07715,-0.11109
7.2625,-1.08411,4.17899,-0.94340,0.17378,0.07353,-0.10882
7.2726,-0.68763,4.32316,-1.14734,0.16487,0.06979,-0.10734
7.2825,-0.97470,4.21276,-1.06758,0.17556,0.07445,-0.10619
7.2925,-0.97235,4.55741,-0.98028,0.16867,0.07821,-0.10898
7.3026,-0.91182,4.05945,-1.02239,0.16860,0.08719,-0.10615
7.3124,-0.75018,4.17047,-0.95296,0.17447,0.08504,-0.10879
7.3226,-1.01401,4.02682,-0.95691,0.18618,0.08498,-0.10458
7.3324,-0.89352,4.03785,-0.97584,0.19059,0.08361,-0.10346
7.3423,-0.71953,3.81383,-1.01339,0.18430,0.07779,-0.09868
7.3523,-0.78454,4.06889,-1.23335,0.17743,0.07952,-0.09392
7.3625,-0.80843,3.31375,-0.58977,0.19404,0.09076,-0.08938
7.3724,-0.55750,3.54132,-0.47117,0.18197,0.09039,-0.08510
7.3824,-0.59791,3.79397,-0.41860,0.18488,0.08057,-0.07791
7.3927,-0.71517,3.74564,-0.37343,0.18429,0.08471,-0.06823
7.4026,-0.70062,3.56432,-0.30490,0.17846,0.09665,-0.04882
7.4127,-0.73861,3.71599,-0.19059,0.18819,0.08759,-0.03394
7.4228,-0.52148,3.47080,-0.31885,0.18142,0.09342,-0.01753
7.4326,-0.54846,3.50044,-0.30636,0.16932,0.09472,0.00093
7.4424,-0.54698,3.70192,-0.19435,0.16977,0.09391,0.01955
7.4524,-0.55806,3.49745,-0.26166,0.17378,0.09174,0.03251
7.4625,-0.47272,3.44168,-0.08794,0.18701,0.07773,0.05162
7.4726,-0.66006,3.27786,-0.23349,0.18375,0.09616,0.07668
7.4826,-0.70684,3.28552,-0.27735,0.17950,0.09632,0.09361
7.4924,-0.37680,2.64572,-0.24076,0.19079,0.09060,0.09781
7.5026,-0.52460,3.19837,-0.75095,0.18428,0.09639,0.09216
7.5124,-0.51163,2.97062,-0.14475,0.20058,0.10317,0.09864
7.5225,-0.51132,2.39450,-0.11979,0.19576,0.10010,0.09315
7.5325,-0.32600,2.18179,0.15288,0.21089,0.10398,0.09903
7.5428,-0.42348,2.00266,-0.19893,0.19979,0.08740,0.09616
7.5527,-0.22106,2.31452,0.15300,0.20693,0.10251,0.10190
7.5625,-0.29966,2.08397,0.19640,0.21079,0.10716,0.10008
7.5726,-0.29223,2.06517,-0.08596,0.20988,0.11419,0.09869
7.5828,-0.56160,2.07663,-0.31491,0.21049,0.10242,0.09404
7.5926,-0.27779,2.46040,0.15396,0.20249,0.09784,0.08844
7.6027,-0.12574,2.02348,0.49972,0.20587,0.10163,0.09589
7.6128,-0.80787,2.18112,0.52544,0.21006,0.09077,0.08631
7.6228,-0.76321,3.29275,0.55712,0.17060,0.10066,0.08972
7.6324,-0.84376,2.97156,1.29164,0.19579,0.08014,0.08848
7.6428,-1.26503,3.33960,1.21831,0.17701,0.08725,0.08660
7.6525,-0.86819,3.39009,0.49052,0.18617,0.09497,0.08575
7.6625,-1.27588,3.96056,0.10650,0.16422,0.07850,0.09028
7.6724,-0.97478,3.93486,-0.19531,0.16550,0.09456,0.08535
7.6826,-0.93775,4.53706,0.23588,0.15590,0.08440,0.08387
7.6924,-0.63703,4.21337,0.81988,0.14857,0.08691,0.08700
7.7024,-1.19311,3.98613,1.39732,0.16221,0.07256,0.09091
7.7125,-1.07797,4.66413,0.65674,0.14437,0.09186,0.09008
7.7226,-1.51897,4.14433,0.11464,0.16836,0.05924,0.08175
7.7324,-1.21992,4.45827,-0.12494,0.14688,0.08034,0.08750
7.7425,-0.79388,4.00486,-0.73671,0.16519,0.06683,0.08602
7.7523,-1.05961,4.85901,-0.60895,0.13023,0.08719,0.08669
7.7626,-1.25085,4.14357,-0.41887,0.14904,0.08843,0.08318
7.7722,-1.14369,4.50443,-0.41127,0.14477,0.08737,0.08844
7.7826,-1.29712,4.41788,-0.42527,0.14258,0.08730,0.08508
7.7924,-0.70008,4.31075,-0.07020,0.15404,0.07048,0.07705
7.8025,-1.06221,4.05865,0.05965,0.14881,0.09838,0.08031
7.8125,-0.80971,4.21275,-0.16283,0.15730,0.08816,0.08721
7.8227,-1.12432,4.39242,0.09212,0.14868,0.10201,0.08146
7.8323,-0.78506,4.74971,-0.11924,0.14760,0.10003,0.08500
7.8426,-1.18777,4.18851,-0.07395,0.15585,0.09798,0.08066
7.8526,-0.97592,4.27239,0.17170,0.15500,0.09187,0.08738
7.8626,-1.00710,4.31969,0.00585,0.16020,0.09668,0.07834
7.8725,-0.83010,4.04703,0.05986,0.15547,0.09378,0.08421
7.8829,-0.76554,4.10169,0.01923,0.15905,0.09015,0.08207
7.8926,-0.79664,3.71758,0.14248,0.16210,0.09750,0.07644
7.9024,-0.74070,3.80515,0.09155,0.14938,0.09683,0.08814
7.9127,-1.01500,3.96210,-0.29029,0.16464,0.10438,0.08084
7.9226,-1.11003,3.94239,-0.40143,0.16246,0.08082,0.08076
7.9323,-1.02257,3.95547,-0.13263,0.16377,0.09811,0.08331
7.9426,-1.31792,3.79154,-0.08702,0.17045,0.08871,0.08072
7.9525,-1.25994,3.78217,-0.28709,0.16395,0.07237,0.08387
7.9626,-1.21234,4.09143,-0.52238,0.16522,0.09182,0.07739
7.9726,-1.28766,3.64383,-0.36515,0.17032,0.08643,0.07898
7.9826,-1.46620,3.92855,-0.28899,0.16348,0.09125,0.07691
7.9925,-1.32442,3.98567,-0.27967,0.16933,0.06848,0.07523
8.0025,-1.51903,3.44124,-0.32914,0.16482,0.07383,0.08136
8.0125,-1.56461,3.61075,-0.56150,0.17442,0.07112,0.07892
8.0228,-1.51577,4.34381,-0.88227,0.15716,0.07303,0.07632
8.0324,-1.49790,3.54367,-0.40794,0.17576,0.08726,0.07855
8.0427,-1.45061,3.82281,-0.42110,0.16588,0.07544,0.07400
8.0526,-1.19648,3.61949,-0.05700,0.17376,0.06917,0.07446
8.0625,-1.47018,3.43427,0.08611,0.17786,0.07482,0.07968
8.0728,-1.41810,3.45114,-0.28493,0.17597,0.08251,0.07070
8.0830,-1.34061,3.56005,-0.16574,0.17794,0.07501,0.07389
8.0925,-1.10954,3.38162,-0.31250,0.16850,0.07591,0.08209
8.1028,-1.05117,3.58835,-0.15899,0.17384,0.09516,0.07720
8.1126,-0.92013,3.66797,-0.34568,0.17128,0.09021,0.07966
8.1226,-0.87348,3.46092,-0.23386,0.17098,0.09398,0.07681
8.1326,-0.77727,3.67566,-0.08191,0.16964,0.09787,0.07838
8.1425,-0.98911,3.43300,-0.06530,0.16723,0.09845,0.08087
8.1526,-1.04376,3.56392,-0.04940,0.16465,0.10489,0.07880
8.1626,-0.37593,3.28177,-0.18259,0.17379,0.09903,0.08001
8.1726,-0.67970,3.27741,-0.21185,0.17057,0.09714,0.07692
8.1825,-0.72667,3.61432,0.12231,0.17543,0.10031,0.07870
8.1924,-0.19818,3.52027,-0.01022,0.17426,0.11008,0.07777
8.2025,-0.03156,3.46654,-0.07330,0.16627,0.11704,0.08165
8.2124,-0.25058,3.45587,0.06277,0.17609,0.10980,0.08413
8.2224,-0.29674,3.66564,-0.07228,0.17359,0.11008,0.07975
8.2324,-0.02504,3.67969,-0.27244,0.17408,0.11824,0.08067
8.2424,-0.32652,3.49834,-0.37003,0.17152,0.10591,0.08639
8.2524,-0.08780,3.34416,-0.23648,0.18527,0.12162,0.08885
8.2624,-0.38277,3.09801,-0.29633,0.19237,0.11838,0.09093
8.2725,-0.39680,3.49661,-0.55846,0.18116,0.10741,0.09284
8.2827,-0.85243,3.32494,-0.40856,0.18107,0.10813,0.09087
8.2926,0.18833,3.05462,-0.39146,0.18717,0.10501,0.08454
8.3024,0.02857,3.55845,-1.03929,0.16471,0.13264,0.09153
8.3125,-0.44357,3.06493,-0.82950,0.17239,0.11346,0.09139
8.3224,0.04311,3.11813,-0.62151,0.17308,0.10612,0.08802
8.3323,0.05363,3.11199,-0.30116,0.18388,0.13248,0.09010
8.3425,-0.43078,2.99334,-0.01905,0.18418,0.09820,0.09216
8.3525,-0.42740,3.28594,0.21486,0.17900,0.10756,0.08528
8.3626,-0.57956,3.13165,0.77898,0.18295,0.10899,0.08610
8.3726,-0.23473,2.89734,0.61834,0.18515,0.11165,0.08845
8.3825,-0.74803,3.29565,0.72787,0.18514,0.10479,0.08769
8.3929,-0.56410,2.78966,1.19577,0.19153,0.10607,0.09401
8.4026,-0.16275,3.28935,1.07055,0.16899,0.13766,0.09544
8.4127,-1.12444,3.33618,0.93345,0.18488,0.09365,0.09085
8.4226,-0.87160,3.59005,0.85373,0.16904,0.10723,0.09535
8.4326,-0.08230,3.06179,1.11297,0.18567,0.11171,0.09316
8.4424,-1.12120,3.32452,1.01570,0.18950,0.09029,0.09314
8.4526,-0.93445,3.55266,0.50078,0.17082,0.10564,0.09283
8.4627,-1.66433,3.19106,0.94438,0.18781,0.08509,0.09136
8.4724,-1.66813,3.19060,0.68886,0.18015,0.09616,0.08953
8.4825,-2.52086,3.70293,0.54755,0.16823,0.06702,0.09775
8.4925,-2.01723,3.40638,0.62942,0.17940,0.06089,0.10184
8.5026,-1.68930,3.79014,0.38075,0.16714,0.06954,0.10277
8.5122,-2.01471,3.65429,0.34996,0.17237,0.06897,0.09649
