t_rel_s,x,y,z,qx,qy,qz,qw
28.5426,-0.302216,0.498243,0.249696,-0.165941,0.985413,-0.020115,0.031948
28.5526,-0.302168,0.498394,0.249440,-0.165868,0.985420,-0.020338,0.031964
28.5627,-0.302115,0.498554,0.249150,-0.165787,0.985428,-0.020599,0.031973
28.5726,-0.302044,0.498709,0.248813,-0.165683,0.985439,-0.020894,0.031968
28.5826,-0.301980,0.498859,0.248425,-0.165590,0.985448,-0.021253,0.031950
28.5926,-0.301909,0.498984,0.247979,-0.165494,0.985455,-0.021668,0.031947
28.6026,-0.301821,0.499119,0.247505,-0.165393,0.985462,-0.022101,0.031964
28.6125,-0.301727,0.499236,0.246946,-0.165280,0.985469,-0.022644,0.031960
28.6227,-0.301623,0.499368,0.246413,-0.165182,0.985474,-0.023139,0.031950
28.6326,-0.301501,0.499461,0.245822,-0.165037,0.985485,-0.023703,0.031936
28.6426,-0.301387,0.499557,0.245205,-0.164945,0.985486,-0.024294,0.031945
28.6526,-0.301246,0.499629,0.244545,-0.164816,0.985492,-0.024928,0.031922
28.6626,-0.301103,0.499708,0.243904,-0.164718,0.985493,-0.025547,0.031921
28.6728,-0.300966,0.499768,0.243246,-0.164606,0.985496,-0.026177,0.031884
28.6827,-0.300807,0.499796,0.242567,-0.164494,0.985498,-0.026838,0.031877
28.6925,-0.300645,0.499824,0.241896,-0.164402,0.985495,-0.027504,0.031861
28.7025,-0.300478,0.499815,0.241211,-0.164327,0.985489,-0.028180,0.031852
28.7127,-0.300325,0.499792,0.240537,-0.164235,0.985486,-0.028865,0.031786
28.7227,-0.300167,0.499761,0.239839,-0.164170,0.985478,-0.029554,0.031753
28.7327,-0.299994,0.499727,0.239188,-0.164101,0.985471,-0.030209,0.031717
28.7425,-0.299833,0.499694,0.238537,-0.164040,0.985463,-0.030850,0.031660
28.7526,-0.299688,0.499637,0.237945,-0.164018,0.985449,-0.031450,0.031596
28.7629,-0.299543,0.499561,0.237331,-0.164017,0.985432,-0.032063,0.031523
28.7725,-0.299406,0.499493,0.236783,-0.164012,0.985416,-0.032631,0.031463
28.7826,-0.299291,0.499427,0.236284,-0.164047,0.985396,-0.033123,0.031393
28.7926,-0.299180,0.499351,0.235810,-0.164107,0.985372,-0.033612,0.031336
28.8026,-0.299069,0.499270,0.235376,-0.164179,0.985346,-0.034056,0.031286
28.8126,-0.298976,0.499177,0.234968,-0.164277,0.985317,-0.034475,0.031236
28.8229,-0.298909,0.499099,0.234640,-0.164379,0.985290,-0.034805,0.031167
28.8324,-0.298819,0.499015,0.234276,-0.164481,0.985261,-0.035185,0.031132
28.8429,-0.298752,0.498924,0.233977,-0.164602,0.985231,-0.035508,0.031082
28.8527,-0.298700,0.498853,0.233716,-0.164745,0.985199,-0.035753,0.031042
28.8627,-0.298677,0.498757,0.233477,-0.164897,0.985166,-0.036021,0.030987
28.8724,-0.298621,0.498682,0.233277,-0.165006,0.985141,-0.036246,0.030926
28.8827,-0.298590,0.498590,0.233078,-0.165157,0.985108,-0.036466,0.030901
28.8926,-0.298540,0.498511,0.232936,-0.165296,0.985081,-0.036629,0.030849
28.9026,-0.298501,0.498416,0.232789,-0.165401,0.985057,-0.036805,0.030824
28.9126,-0.298431,0.498370,0.232688,-0.165493,0.985039,-0.036907,0.030785
28.9226,-0.298348,0.498307,0.232590,-0.165546,0.985027,-0.037023,0.030767
28.9323,-0.298266,0.498232,0.232506,-0.165604,0.985013,-0.037155,0.030724
28.9425,-0.298163,0.498198,0.232434,-0.165623,0.985008,-0.037240,0.030699
28.9529,-0.298041,0.498148,0.232355,-0.165618,0.985004,-0.037368,0.030680
28.9625,-0.297924,0.498117,0.232283,-0.165585,0.985007,-0.037476,0.030630
28.9726,-0.297776,0.498067,0.232194,-0.165553,0.985009,-0.037602,0.030588
28.9826,-0.297628,0.498060,0.232147,-0.165483,0.985019,-0.037684,0.030537
28.9928,-0.297477,0.498033,0.232065,-0.165430,0.985025,-0.037802,0.030476
29.0028,-0.297311,0.498022,0.232011,-0.165353,0.985036,-0.037907,0.030428
29.0128,-0.297164,0.498008,0.231917,-0.165260,0.985049,-0.038023,0.030366
29.0227,-0.296993,0.497991,0.231813,-0.165165,0.985060,-0.038180,0.030318
29.0329,-0.296831,0.497997,0.231767,-0.165054,0.985078,-0.038260,0.030245
29.0426,-0.296662,0.497990,0.231648,-0.164933,0.985094,-0.038419,0.030171
29.0525,-0.296502,0.497989,0.231571,-0.164851,0.985106,-0.038525,0.030089
29.0628,-0.296337,0.497991,0.231462,-0.164721,0.985123,-0.038680,0.030054
29.0729,-0.296186,0.498001,0.231379,-0.164617,0.985139,-0.038794,0.029957
29.0829,-0.296017,0.497989,0.231263,-0.164498,0.985155,-0.038949,0.029899
29.0929,-0.295875,0.497983,0.231199,-0.164401,0.985169,-0.039054,0.029831
29.1027,-0.295727,0.497960,0.231073,-0.164327,0.985177,-0.039209,0.029769
29.1127,-0.295575,0.497926,0.230919,-0.164215,0.985189,-0.039402,0.029711
29.1227,-0.295423,0.497880,0.230758,-0.164143,0.985194,-0.039600,0.029684
29.1327,-0.295283,0.497846,0.230647,-0.164054,0.985205,-0.039737,0.029629
29.1425,-0.295157,0.497768,0.230468,-0.164030,0.985203,-0.039942,0.029575
29.1525,-0.295007,0.497697,0.230293,-0.163961,0.985207,-0.040155,0.029537
29.1630,-0.294869,0.497613,0.230114,-0.163914,0.985207,-0.040352,0.029513
29.1726,-0.294735,0.497526,0.229924,-0.163868,0.985206,-0.040572,0.029501
29.1829,-0.294593,0.497388,0.229667,-0.163862,0.985195,-0.040870,0.029507
29.1926,-0.294448,0.497260,0.229437,-0.163874,0.985181,-0.041125,0.029523
29.2028,-0.294295,0.497115,0.229179,-0.163904,0.985164,-0.041419,0.029533
29.2128,-0.294147,0.496963,0.228910,-0.163899,0.985151,-0.041736,0.029527
29.2226,-0.293961,0.496795,0.228598,-0.163963,0.985123,-0.042111,0.029573
29.2325,-0.293809,0.496626,0.228336,-0.163977,0.985107,-0.042428,0.029578
29.2428,-0.293628,0.496451,0.228020,-0.164081,0.985073,-0.042802,0.029604
29.2527,-0.293463,0.496302,0.227772,-0.164116,0.985054,-0.043088,0.029624
29.2626,-0.293277,0.496117,0.227469,-0.164240,0.985015,-0.043456,0.029694
29.2725,-0.293102,0.495957,0.227237,-0.164283,0.984995,-0.043750,0.029708
29.2827,-0.292914,0.495805,0.226982,-0.164393,0.984962,-0.044069,0.029720
29.2924,-0.292727,0.495670,0.226783,-0.164425,0.984944,-0.044331,0.029747
29.3025,-0.292554,0.495540,0.226559,-0.164541,0.984910,-0.044619,0.029788
29.3127,-0.292354,0.495443,0.226409,-0.164576,0.984894,-0.044825,0.029817
29.3232,-0.292165,0.495347,0.226264,-0.164625,0.984876,-0.045016,0.029855
29.3324,-0.291977,0.495295,0.226159,-0.164650,0.984864,-0.045184,0.029864
29.3428,-0.291788,0.495256,0.226080,-0.164668,0.984855,-0.045292,0.029908
29.3527,-0.291601,0.495259,0.226080,-0.164657,0.984854,-0.045330,0.029922
29.3627,-0.291416,0.495268,0.226093,-0.164648,0.984854,-0.045358,0.029943
29.3726,-0.291230,0.495314,0.226137,-0.164602,0.984861,-0.045356,0.029946
29.3827,-0.291020,0.495410,0.226238,-0.164532,0.984876,-0.045290,0.029960
29.3928,-0.290809,0.495549,0.226405,-0.164400,0.984905,-0.045135,0.029966
29.4030,-0.290589,0.495712,0.226605,-0.164254,0.984936,-0.044977,0.029981
29.4126,-0.290339,0.495912,0.226862,-0.164061,0.984978,-0.044752,0.029983
29.4227,-0.290058,0.496117,0.227152,-0.163807,0.985030,-0.044534,0.029995
29.4324,-0.289729,0.496375,0.227493,-0.163485,0.985096,-0.044257,0.030007
29.4430,-0.289339,0.496672,0.227903,-0.163094,0.985174,-0.043949,0.030023
29.4528,-0.288899,0.496999,0.228380,-0.162648,0.985262,-0.043608,0.030054
29.4627,-0.288374,0.497396,0.228955,-0.162125,0.985364,-0.043193,0.030115
29.4726,-0.287807,0.497838,0.229641,-0.161548,0.985479,-0.042711,0.030159
29.4829,-0.287147,0.498350,0.230464,-0.160858,0.985614,-0.042139,0.030219
29.4925,-0.286442,0.498918,0.231452,-0.160110,0.985762,-0.041504,0.030266
29.5029,-0.285645,0.499542,0.232624,-0.159291,0.985924,-0.040754,0.030335
29.5128,-0.284844,0.500184,0.233955,-0.158435,0.986093,-0.039925,0.030400
29.5225,-0.284009,0.500851,0.235439,-0.157539,0.986272,-0.039020,0.030439
29.5326,-0.283145,0.501509,0.237101,-0.156640,0.986450,-0.038066,0.030518
29.5427,-0.282266,0.502174,0.238949,-0.155727,0.986634,-0.037019,0.030532
29.5524,-0.281405,0.502829,0.240927,-0.154827,0.986816,-0.035878,0.030576
29.5626,-0.280531,0.503452,0.243068,-0.153912,0.987000,-0.034679,0.030649
29.5726,-0.279695,0.504037,0.245393,-0.153038,0.987180,-0.033397,0.030652
29.5827,-0.278868,0.504532,0.247841,-0.152175,0.987356,-0.032095,0.030683
29.5928,-0.278042,0.505003,0.250454,-0.151331,0.987529,-0.030733,0.030674
29.6030,-0.277240,0.505376,0.253094,-0.150510,0.987694,-0.029431,0.030681
29.6127,-0.276456,0.505688,0.255841,-0.149727,0.987853,-0.028085,0.030660
29.6229,-0.275689,0.505942,0.258620,-0.148984,0.988002,-0.026757,0.030669
29.6327,-0.274919,0.506112,0.261397,-0.148278,0.988141,-0.025513,0.030673
29.6429,-0.274162,0.506196,0.264201,-0.147569,0.988278,-0.024328,0.030643
29.6525,-0.273399,0.506225,0.267014,-0.146884,0.988408,-0.023183,0.030620
29.6627,-0.272633,0.506187,0.269848,-0.146203,0.988536,-0.022059,0.030588
29.6728,-0.271855,0.506092,0.272525,-0.145543,0.988654,-0.021127,0.030557
29.6827,-0.271076,0.505955,0.275206,-0.144873,0.988773,-0.020229,0.030520
29.6924,-0.270205,0.505808,0.277768,-0.144138,0.988895,-0.019464,0.030515
29.7025,-0.269317,0.505634,0.280270,-0.143393,0.989018,-0.018765,0.030480
29.7127,-0.268373,0.505419,0.282710,-0.142605,0.989145,-0.018130,0.030462
29.7227,-0.267397,0.505215,0.285107,-0.141793,0.989274,-0.017504,0.030418
29.7324,-0.266343,0.504955,0.287418,-0.140939,0.989405,-0.017032,0.030387
29.7429,-0.265268,0.504699,0.289684,-0.140045,0.989541,-0.016567,0.030360
29.7527,-0.264138,0.504462,0.291905,-0.139099,0.989684,-0.016072,0.030301
29.7628,-0.262976,0.504227,0.294005,-0.138140,0.989827,-0.015680,0.030248
29.7723,-0.261769,0.503986,0.296053,-0.137113,0.989976,-0.015349,0.030210
29.7823,-0.260523,0.503736,0.298043,-0.136084,0.990124,-0.015035,0.030146
29.7925,-0.259213,0.503481,0.300000,-0.134979,0.990281,-0.014742,0.030130
29.8027,-0.257877,0.503229,0.301932,-0.133882,0.990436,-0.014416,0.030080
29.8125,-0.256508,0.502963,0.303851,-0.132713,0.990599,-0.014109,0.030043
29.8227,-0.255107,0.502700,0.305695,-0.131550,0.990758,-0.013841,0.030016
29.8328,-0.253686,0.502410,0.307495,-0.130322,0.990925,-0.013622,0.029971
29.8429,-0.252297,0.502138,0.309215,-0.129169,0.991080,-0.013408,0.029926
29.8526,-0.250887,0.501869,0.310906,-0.127984,0.991238,-0.013163,0.029895
29.8624,-0.249522,0.501580,0.312542,-0.126803,0.991394,-0.012935,0.029855
29.8725,-0.248134,0.501308,0.314140,-0.125614,0.991550,-0.012689,0.029812
29.8824,-0.246748,0.501044,0.315744,-0.124443,0.991703,-0.012384,0.029761
29.8927,-0.245366,0.500782,0.317389,-0.123238,0.991860,-0.012006,0.029694
29.9025,-0.243953,0.500519,0.318995,-0.122025,0.992016,-0.011637,0.029659
29.9126,-0.242528,0.500308,0.320619,-0.120775,0.992176,-0.011185,0.029598
29.9226,-0.241112,0.500068,0.322146,-0.119542,0.992330,-0.010850,0.029541
29.9328,-0.239611,0.499855,0.323642,-0.118219,0.992494,-0.010541,0.029484
29.9426,-0.238040,0.499677,0.325145,-0.116844,0.992661,-0.010227,0.029446
29.9525,-0.236407,0.499522,0.326628,-0.115374,0.992838,-0.009892,0.029390
29.9629,-0.234710,0.499383,0.328151,-0.113866,0.993018,-0.009485,0.029336
29.9725,-0.232909,0.499248,0.329715,-0.112235,0.993209,-0.009038,0.029275
29.9826,-0.231031,0.499118,0.331312,-0.110540,0.993405,-0.008543,0.029228
29.9928,-0.229057,0.499010,0.332900,-0.108763,0.993607,-0.008064,0.029164
30.0029,-0.227035,0.498896,0.334482,-0.106931,0.993812,-0.007543,0.029107
30.0125,-0.224964,0.498807,0.335957,-0.105061,0.994016,-0.007113,0.029056
30.0229,-0.222870,0.498711,0.337372,-0.103180,0.994217,-0.006684,0.029003
30.0325,-0.220718,0.498623,0.338668,-0.101216,0.994423,-0.006360,0.028945
30.0425,-0.218504,0.498539,0.339890,-0.099216,0.994627,-0.006054,0.028925
30.0528,-0.216266,0.498462,0.341060,-0.097165,0.994832,-0.005736,0.028887
30.0626,-0.214021,0.498366,0.342121,-0.095113,0.995033,-0.005488,0.028853
30.0726,-0.211745,0.498291,0.343058,-0.093038,0.995231,-0.005294,0.028823
30.0827,-0.209452,0.498186,0.343863,-0.090961,0.995424,-0.005211,0.028812
30.0925,-0.207133,0.498109,0.344556,-0.088862,0.995614,-0.005158,0.028792
30.1025,-0.204760,0.498041,0.345089,-0.086722,0.995803,-0.005218,0.028775
30.1123,-0.202297,0.498017,0.345496,-0.084521,0.995993,-0.005360,0.028744
30.1228,-0.199743,0.498042,0.345859,-0.082256,0.996181,-0.005477,0.028762
30.1325,-0.197133,0.498068,0.346092,-0.079956,0.996368,-0.005686,0.028732
30.1424,-0.194498,0.498114,0.346247,-0.077722,0.996542,-0.005926,0.028763
30.1525,-0.191866,0.498150,0.346317,-0.075546,0.996709,-0.006206,0.028744
30.1628,-0.189223,0.498179,0.346334,-0.073418,0.996866,-0.006537,0.028733
30.1727,-0.186518,0.498246,0.346311,-0.071365,0.997013,-0.006838,0.028715
30.1827,-0.183762,0.498307,0.346247,-0.069412,0.997149,-0.007187,0.028702
30.1926,-0.180964,0.498397,0.346172,-0.067582,0.997273,-0.007511,0.028703
30.2027,-0.178213,0.498480,0.346091,-0.065966,0.997379,-0.007817,0.028671
30.2127,-0.175442,0.498570,0.346001,-0.064525,0.997471,-0.008111,0.028661
30.2226,-0.172686,0.498665,0.345880,-0.063255,0.997551,-0.008432,0.028647
30.2325,-0.169896,0.498763,0.345781,-0.062129,0.997620,-0.008734,0.028596
30.2423,-0.167063,0.498903,0.345721,-0.061118,0.997682,-0.008953,0.028561
30.2524,-0.164281,0.499023,0.345706,-0.060316,0.997729,-0.009137,0.028537
30.2629,-0.161524,0.499185,0.345727,-0.059662,0.997769,-0.009239,0.028495
30.2724,-0.158773,0.499314,0.345754,-0.059195,0.997797,-0.009380,0.028429
30.2831,-0.155998,0.499467,0.345787,-0.058824,0.997820,-0.009498,0.028384
30.2926,-0.153137,0.499635,0.345921,-0.058482,0.997841,-0.009507,0.028334
30.3027,-0.150260,0.499812,0.346096,-0.058209,0.997859,-0.009423,0.028286
30.3126,-0.147327,0.500008,0.346339,-0.057869,0.997882,-0.009276,0.028239
30.3228,-0.144419,0.500200,0.346586,-0.057575,0.997901,-0.009140,0.028210
30.3326,-0.141516,0.500386,0.346913,-0.057395,0.997914,-0.008901,0.028173
30.3428,-0.138557,0.500578,0.347244,-0.057139,0.997932,-0.008674,0.028127
30.3525,-0.135541,0.500807,0.347620,-0.056689,0.997962,-0.008360,0.028086
30.3623,-0.132510,0.501028,0.348033,-0.056164,0.997994,-0.007983,0.028094
30.3726,-0.129535,0.501254,0.348458,-0.055586,0.998030,-0.007604,0.028070
30.3829,-0.126536,0.501479,0.348837,-0.054887,0.998072,-0.007244,0.028065
30.3926,-0.123469,0.501710,0.349195,-0.054104,0.998117,-0.006917,0.028051
30.4025,-0.120356,0.501962,0.349561,-0.053213,0.998168,-0.006543,0.028044
30.4127,-0.117191,0.502220,0.349901,-0.052136,0.998227,-0.006186,0.028049
30.4227,-0.114067,0.502506,0.350269,-0.051020,0.998286,-0.005766,0.028082
30.4324,-0.110976,0.502755,0.350508,-0.049845,0.998347,-0.005488,0.028067
30.4427,-0.107888,0.503002,0.350709,-0.048602,0.998409,-0.005254,0.028109
30.4526,-0.104839,0.503244,0.350887,-0.047301,0.998472,-0.005039,0.028120
30.4625,-0.101861,0.503491,0.351027,-0.046003,0.998534,-0.004824,0.028104
30.4726,-0.098959,0.503748,0.351111,-0.044764,0.998591,-0.004652,0.028118
30.4825,-0.096158,0.503958,0.351156,-0.043613,0.998642,-0.004561,0.028132
30.4925,-0.093426,0.504188,0.351120,-0.042549,0.998688,-0.004550,0.028129
30.5025,-0.090765,0.504405,0.351116,-0.041457,0.998734,-0.004496,0.028135
30.5126,-0.088122,0.504639,0.351095,-0.040400,0.998778,-0.004443,0.028117
30.5223,-0.085565,0.504863,0.351051,-0.039381,0.998818,-0.004428,0.028133
30.5322,-0.083095,0.505093,0.350974,-0.038454,0.998855,-0.004448,0.028109
30.5424,-0.080695,0.505315,0.350861,-0.037593,0.998887,-0.004523,0.028115
30.5526,-0.078380,0.505537,0.350775,-0.036762,0.998918,-0.004565,0.028110
30.5627,-0.076118,0.505765,0.350654,-0.036001,0.998946,-0.004647,0.028082
30.5728,-0.073823,0.506009,0.350568,-0.035273,0.998972,-0.004703,0.028072
30.5827,-0.071531,0.506285,0.350525,-0.034525,0.998999,-0.004719,0.028054
30.5927,-0.069263,0.506565,0.350452,-0.033895,0.999021,-0.004765,0.028039
30.6029,-0.067045,0.506852,0.350379,-0.033285,0.999040,-0.004852,0.028052
30.6128,-0.064839,0.507144,0.350331,-0.032689,0.999061,-0.004908,0.028021
30.6229,-0.062655,0.507453,0.350290,-0.032139,0.999078,-0.004977,0.028016
30.6326,-0.060416,0.507781,0.350282,-0.031490,0.999099,-0.004980,0.027997
30.6427,-0.058152,0.508122,0.350318,-0.030778,0.999121,-0.004984,0.028003
30.6526,-0.055888,0.508452,0.350387,-0.030034,0.999144,-0.004937,0.028005
30.6627,-0.053652,0.508799,0.350469,-0.029318,0.999166,-0.004861,0.028016
30.6725,-0.051400,0.509134,0.350550,-0.028592,0.999186,-0.004820,0.028032
30.6828,-0.049149,0.509463,0.350654,-0.027822,0.999208,-0.004760,0.028053
30.6927,-0.046891,0.509798,0.350779,-0.027037,0.999230,-0.004669,0.028054
30.7027,-0.044574,0.510136,0.350924,-0.026156,0.999253,-0.004573,0.028081
30.7124,-0.042225,0.510496,0.351137,-0.025176,0.999278,-0.004382,0.028121
30.7222,-0.039898,0.510848,0.351409,-0.024190,0.999302,-0.004157,0.028177
30.7326,-0.037511,0.511220,0.351715,-0.023144,0.999326,-0.003904,0.028222
30.7426,-0.035125,0.511617,0.352104,-0.022039,0.999349,-0.003551,0.028342
30.7529,-0.032790,0.512040,0.352562,-0.020944,0.999372,-0.003141,0.028403
30.7626,-0.030459,0.512483,0.353077,-0.019809,0.999393,-0.002680,0.028523
30.7727,-0.028161,0.512934,0.353647,-0.018663,0.999413,-0.002163,0.028645
30.7826,-0.025815,0.513430,0.354309,-0.017462,0.999432,-0.001542,0.028787
30.7924,-0.023493,0.513943,0.355039,-0.016244,0.999449,-0.000862,0.028949
30.8027,-0.021214,0.514488,0.355855,-0.015049,0.999462,-0.000088,0.029149
30.8127,-0.019016,0.515040,0.356693,-0.013886,0.999472,0.000718,0.029363
30.8227,-0.016906,0.515609,0.357545,-0.012750,0.999480,0.001537,0.029575
30.8326,-0.014851,0.516167,0.358456,-0.011648,0.999485,0.002397,0.029793
30.8423,-0.012894,0.516758,0.359396,-0.010573,0.999487,0.003327,0.030032
30.8528,-0.011003,0.517338,0.360316,-0.009518,0.999489,0.004225,0.030224
30.8629,-0.009164,0.517924,0.361226,-0.008475,0.999487,0.005116,0.030457
30.8725,-0.007351,0.518498,0.362145,-0.007416,0.999483,0.006036,0.030687
30.8827,-0.005594,0.519064,0.362978,-0.006377,0.999479,0.006837,0.030892
30.8928,-0.003894,0.519612,0.363795,-0.005360,0.999473,0.007644,0.031080
30.9027,-0.002192,0.520155,0.364582,-0.004344,0.999465,0.008412,0.031300
30.9125,-0.000574,0.520689,0.365310,-0.003372,0.999457,0.009126,0.031477
30.9227,0.001020,0.521188,0.365992,-0.002390,0.999449,0.009800,0.031627
30.9326,0.002635,0.521663,0.366598,-0.001375,0.999440,0.010388,0.031792
30.9427,0.004217,0.522104,0.367214,-0.000351,0.999429,0.010978,0.031954
30.9527,0.005781,0.522538,0.367767,0.000684,0.999418,0.011529,0.032089
30.9624,0.007392,0.522934,0.368268,0.001786,0.999407,0.012012,0.032230
30.9726,0.008999,0.523292,0.368740,0.002910,0.999395,0.012452,0.032355
30.9826,0.010622,0.523639,0.369150,0.004109,0.999382,0.012841,0.032470
30.9923,0.012217,0.523956,0.369523,0.005296,0.999368,0.013183,0.032584
31.0025,0.013814,0.524244,0.369897,0.006520,0.999353,0.013535,0.032692
31.0127,0.015397,0.524515,0.370245,0.007715,0.999336,0.013848,0.032816
31.0229,0.016889,0.524753,0.370530,0.008853,0.999320,0.014115,0.032891
31.0326,0.018411,0.524977,0.370808,0.009995,0.999303,0.014364,0.032985
31.0426,0.019895,0.525176,0.371070,0.011103,0.999284,0.014603,0.033099
31.0524,0.021338,0.525357,0.371284,0.012185,0.999266,0.014794,0.033154
31.0628,0.022760,0.525532,0.371451,0.013207,0.999249,0.014938,0.033227
31.0726,0.024179,0.525694,0.371591,0.014186,0.999232,0.015054,0.033285
31.0827,0.025584,0.525866,0.371701,0.015099,0.999215,0.015148,0.033349
31.0926,0.026997,0.526047,0.371742,0.015934,0.999200,0.015176,0.033393
31.1025,0.028392,0.526224,0.371758,0.016715,0.999186,0.015180,0.033425
31.1128,0.029785,0.526425,0.371665,0.017441,0.999175,0.015084,0.033430
31.1226,0.031160,0.526655,0.371516,0.018061,0.999166,0.014930,0.033431
31.1325,0.032539,0.526897,0.371240,0.018591,0.999162,0.014646,0.033388
31.1425,0.033914,0.527162,0.370912,0.019064,0.999160,0.014312,0.033346
31.1525,0.035293,0.527463,0.370500,0.019500,0.999160,0.013919,0.033236
31.1627,0.036639,0.527764,0.370044,0.019882,0.999162,0.013474,0.033150
31.1726,0.038031,0.528088,0.369471,0.020288,0.999165,0.012924,0.033013
31.1828,0.039438,0.528424,0.368876,0.020669,0.999170,0.012352,0.032869
31.1925,0.040850,0.528769,0.368192,0.021102,0.999174,0.011713,0.032704
31.2026,0.042293,0.529107,0.367507,0.021552,0.999177,0.011082,0.032541
31.2125,0.043735,0.529429,0.366793,0.022066,0.999178,0.010435,0.032357
31.2227,0.045173,0.529747,0.366052,0.022604,0.999179,0.009772,0.032171
31.2325,0.046601,0.530021,0.365337,0.023173,0.999178,0.009131,0.031992
31.2426,0.047981,0.530288,0.364628,0.023746,0.999175,0.008545,0.031834
31.2526,0.049276,0.530527,0.363968,0.024324,0.999171,0.008016,0.031640
31.2627,0.050528,0.530748,0.363357,0.024912,0.999165,0.007570,0.031499
31.2727,0.051709,0.530947,0.362786,0.025527,0.999156,0.007201,0.031359
31.2829,0.052809,0.531123,0.362256,0.026123,0.999145,0.006933,0.031270
31.2924,0.053841,0.531282,0.361791,0.026705,0.999134,0.006751,0.031198
31.3027,0.054794,0.531442,0.361347,0.027277,0.999121,0.006670,0.031124
31.3126,0.055682,0.531578,0.360982,0.027848,0.999105,0.006683,0.031117
31.3228,0.056514,0.531707,0.360655,0.028414,0.999089,0.006791,0.031121
31.3326,0.057272,0.531828,0.360363,0.028944,0.999071,0.006971,0.031163
31.3425,0.057963,0.531929,0.360153,0.029479,0.999051,0.007258,0.031234
31.3527,0.058569,0.532033,0.359985,0.029970,0.999031,0.007611,0.031332
31.3623,0.059132,0.532134,0.359893,0.030456,0.999008,0.008083,0.031473
31.3724,0.059634,0.532223,0.359825,0.030893,0.998986,0.008569,0.031605
31.3826,0.060068,0.532293,0.359757,0.031305,0.998964,0.009055,0.031749
31.3927,0.060488,0.532364,0.359772,0.031697,0.998941,0.009626,0.031924
31.4028,0.060834,0.532427,0.359743,0.032057,0.998920,0.010173,0.032065
31.4127,0.061186,0.532462,0.359751,0.032423,0.998897,0.010695,0.032232
31.4224,0.061523,0.532474,0.359731,0.032789,0.998875,0.011181,0.032378
31.4326,0.061856,0.532484,0.359717,0.033124,0.998854,0.011669,0.032503
31.4426,0.062202,0.532459,0.359669,0.033511,0.998833,0.012056,0.032628
31.4524,0.062619,0.532430,0.359598,0.033936,0.998810,0.012410,0.032753
31.4625,0.063043,0.532373,0.359485,0.034384,0.998789,0.012694,0.032825
31.4725,0.063546,0.532302,0.359343,0.034898,0.998766,0.012892,0.032894
31.4827,0.064134,0.532190,0.359171,0.035503,0.998742,0.013023,0.032930
31.4926,0.064809,0.532035,0.358972,0.036209,0.998715,0.013097,0.032947
31.5026,0.065562,0.531860,0.358713,0.036946,0.998688,0.013076,0.032948
31.5127,0.066380,0.531656,0.358420,0.037798,0.998659,0.012992,0.032911
31.5223,0.067253,0.531417,0.358092,0.038653,0.998629,0.012838,0.032872
31.5326,0.068187,0.531159,0.357732,0.039582,0.998598,0.012631,0.032792
31.5424,0.069134,0.530855,0.357275,0.040544,0.998568,0.012314,0.032670
31.5526,0.070119,0.530520,0.356780,0.041537,0.998536,0.011921,0.032522
31.5628,0.071110,0.530150,0.356272,0.042541,0.998504,0.011487,0.032381
31.5727,0.072084,0.529785,0.355688,0.043528,0.998473,0.010993,0.032202
31.5825,0.073049,0.529382,0.355082,0.044544,0.998440,0.010465,0.031995
31.5929,0.073971,0.528987,0.354460,0.045475,0.998409,0.009944,0.031816
31.6025,0.074829,0.528584,0.353830,0.046375,0.998379,0.009432,0.031615
31.6126,0.075645,0.528184,0.353186,0.047227,0.998350,0.008932,0.031414
31.6225,0.076385,0.527801,0.352522,0.048007,0.998323,0.008433,0.031228
31.6326,0.077081,0.527441,0.351898,0.048739,0.998297,0.008025,0.031047
31.6427,0.077674,0.527074,0.351230,0.049376,0.998274,0.007588,0.030885
31.6526,0.078198,0.526724,0.350582,0.049965,0.998252,0.007191,0.030724
31.6629,0.078645,0.526420,0.349969,0.050444,0.998235,0.006872,0.030584
31.6725,0.079007,0.526118,0.349357,0.050871,0.998219,0.006603,0.030461
31.6829,0.079316,0.525838,0.348750,0.051235,0.998205,0.006373,0.030353
31.6927,0.079559,0.525557,0.348146,0.051532,0.998194,0.006171,0.030258
31.7024,0.079763,0.525287,0.347563,0.051793,0.998184,0.006014,0.030183
31.7126,0.079916,0.525010,0.346926,0.052017,0.998175,0.005822,0.030108
31.7225,0.080020,0.524763,0.346322,0.052211,0.998168,0.005709,0.030022
31.7325,0.080113,0.524500,0.345690,0.052378,0.998162,0.005584,0.029964
31.7426,0.080180,0.524215,0.345043,0.052541,0.998156,0.005422,0.029903
31.7526,0.080241,0.523948,0.344388,0.052684,0.998151,0.005299,0.029844
31.7630,0.080268,0.523665,0.343727,0.052821,0.998147,0.005182,0.029769
31.7725,0.080317,0.523383,0.343060,0.052954,0.998142,0.005045,0.029713
31.7826,0.080360,0.523070,0.342358,0.053095,0.998137,0.004860,0.029652
31.7925,0.080399,0.522760,0.341616,0.053263,0.998132,0.004680,0.029567
31.8025,0.080431,0.522441,0.340895,0.053415,0.998127,0.004482,0.029490
31.8126,0.080474,0.522105,0.340157,0.053569,0.998122,0.004267,0.029403
31.8229,0.080514,0.521758,0.339389,0.053747,0.998117,0.003999,0.029304
31.8327,0.080565,0.521389,0.338601,0.053937,0.998110,0.003716,0.029205
31.8427,0.080570,0.521013,0.337818,0.054091,0.998107,0.003395,0.029071
