t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
2.2825,-1.828346,-1.990179,1.858193,-1.515338,-1.593691,2.831173,-0.288896,-0.001347,-0.012632,0.000925,-0.048017,-0.193025,-1.6357,-0.3313,-2.8523,-0.2800,-0.2418,-0.2412
2.2923,-1.831339,-1.990183,1.858022,-1.515298,-1.594206,2.829197,-0.315526,-0.000767,-0.025217,0.000674,-0.061934,-0.200822,-2.0043,-0.3786,-3.2086,-0.2883,-0.3375,-0.2551
2.3023,-1.834652,-1.990147,1.857746,-1.515274,-1.595002,2.827183,-0.336157,-0.000693,-0.038129,0.003433,-0.082755,-0.201817,-2.2305,-0.6200,-3.4433,-0.2971,-0.3585,-0.2769
2.3125,-1.838194,-1.990194,1.857254,-1.515235,-1.595998,2.825059,-0.356920,-0.001442,-0.056472,0.004928,-0.100906,-0.209966,-1.9793,-0.6756,-3.5745,-0.2795,-0.3431,-0.2498
2.3222,-1.841918,-1.990199,1.856494,-1.515187,-1.597159,2.822977,-0.376614,-0.002430,-0.082669,0.005907,-0.125865,-0.213099,-2.0811,-0.7052,-3.8494,-0.2562,-0.3835,-0.2965
2.3324,-1.845768,-1.990211,1.855542,-1.515091,-1.598628,2.820780,-0.394274,-0.002446,-0.112556,0.012236,-0.152907,-0.221360,-1.9078,-0.8119,-3.9111,-0.2560,-0.3596,-0.2644
2.3423,-1.849769,-1.990238,1.854211,-1.514995,-1.600353,2.818535,-0.401524,-0.005917,-0.142378,0.012784,-0.175969,-0.227798,-1.8462,-0.8579,-4.0904,-0.1919,-0.3577,-0.2644
2.3524,-1.853782,-1.990305,1.852550,-1.514848,-1.602261,2.816332,-0.404332,-0.003962,-0.173046,0.014520,-0.200988,-0.228622,-1.7741,-1.0901,-4.1742,-0.1947,-0.3728,-0.2819
2.3623,-1.857803,-1.990310,1.850588,-1.514735,-1.604442,2.813988,-0.408703,-0.004043,-0.208942,0.017902,-0.222428,-0.233722,-1.5079,-1.1371,-4.1040,-0.2155,-0.3962,-0.2574
2.3723,-1.861838,-1.990346,1.848215,-1.514509,-1.606858,2.811698,-0.406079,-0.005547,-0.250582,0.021468,-0.249934,-0.242982,-1.2495,-1.1090,-4.2303,-0.1776,-0.3462,-0.2526
2.3824,-1.865825,-1.990406,1.845496,-1.514305,-1.609396,2.809273,-0.393458,-0.004250,-0.285514,0.026516,-0.267457,-0.241267,-1.2997,-1.0808,-4.0971,-0.1425,-0.3524,-0.2742
2.3925,-1.869732,-1.990434,1.842368,-1.513998,-1.612199,2.806788,-0.380018,-0.006774,-0.333365,0.033715,-0.293647,-0.249049,-1.4155,-1.2915,-4.4830,-0.1664,-0.4001,-0.2754
2.4025,-1.873590,-1.990513,1.838807,-1.513610,-1.615211,2.804232,-0.368610,-0.002764,-0.372951,0.043256,-0.311121,-0.256965,-1.3372,-1.3509,-4.7328,-0.1913,-0.3745,-0.2618
2.4123,-1.877214,-1.990561,1.834758,-1.513154,-1.618393,2.801619,-0.349427,-0.003045,-0.414380,0.050471,-0.324059,-0.258698,-1.1978,-1.2484,-4.3597,-0.1042,-0.3590,-0.3000
2.4223,-1.880586,-1.990573,1.830419,-1.512607,-1.621736,2.799010,-0.330263,-0.001709,-0.451119,0.061381,-0.335313,-0.259696,-1.2105,-1.3810,-4.3383,-0.0771,-0.3496,-0.2994
2.4321,-1.883760,-1.990585,1.825760,-1.511899,-1.625181,2.796305,-0.311260,-0.002401,-0.480839,0.076790,-0.341254,-0.265903,-1.0878,-1.2816,-4.4245,-0.1060,-0.3621,-0.2637
2.4426,-1.886700,-1.990609,1.820798,-1.511103,-1.628762,2.793601,-0.290477,-0.001747,-0.507763,0.084109,-0.341690,-0.268361,-1.1297,-1.3226,-4.4994,-0.1174,-0.3591,-0.2524
2.4522,-1.889447,-1.990657,1.815474,-1.510195,-1.632162,2.790967,-0.269065,-0.003290,-0.535056,0.092608,-0.338889,-0.267105,-0.7508,-1.2148,-4.3529,-0.1284,-0.3418,-0.2646
2.4623,-1.891967,-1.990708,1.809982,-1.509252,-1.635557,2.788381,-0.245563,-0.002264,-0.555542,0.103585,-0.334244,-0.261705,-0.7452,-1.1407,-4.0998,-0.0856,-0.3550,-0.2701
2.4724,-1.894257,-1.990768,1.804277,-1.508074,-1.638942,2.785777,-0.220578,-0.004403,-0.575934,0.115473,-0.333899,-0.256608,-0.6240,-1.0085,-3.7800,-0.0796,-0.3287,-0.2389
2.4825,-1.896325,-1.990773,1.798434,-1.506913,-1.642225,2.783295,-0.195073,-0.002503,-0.587739,0.123102,-0.323095,-0.252671,-0.5442,-1.0054,-3.6956,-0.0716,-0.2697,-0.2149
2.4924,-1.898146,-1.990812,1.792462,-1.505571,-1.645313,2.780859,-0.168618,-0.005272,-0.610134,0.136550,-0.314011,-0.242929,-0.5483,-1.1200,-4.0467,-0.0524,-0.2921,-0.2455
2.5023,-1.899712,-1.990824,1.786278,-1.504048,-1.648384,2.778572,-0.144515,-0.000672,-0.622999,0.155483,-0.303371,-0.230901,-0.4614,-1.2256,-4.1915,-0.1238,-0.2143,-0.2128
2.5124,-1.901021,-1.990879,1.779991,-1.502512,-1.651268,2.776239,-0.119286,-0.001870,-0.637606,0.166086,-0.286122,-0.221283,-0.5223,-0.9841,-3.8172,-0.0490,-0.2081,-0.1796
2.5223,-1.902115,-1.990864,1.773537,-1.500777,-1.654026,2.774138,-0.098055,-0.000485,-0.643814,0.176793,-0.267605,-0.203714,-0.5196,-1.1211,-3.7610,-0.0517,-0.1722,-0.2202
2.5324,-1.902998,-1.990884,1.767088,-1.498921,-1.656554,2.772187,-0.079273,-0.000775,-0.649278,0.190254,-0.241928,-0.188055,-0.5280,-0.7824,-3.6731,-0.0455,-0.2234,-0.2204
2.5424,-1.903692,-1.990872,1.760569,-1.496946,-1.658868,2.770396,-0.059852,-0.000000,-0.651445,0.198932,-0.215989,-0.172557,-0.5876,-0.8419,-3.7703,-0.0541,-0.2220,-0.2047
2.5524,-1.904228,-1.990865,1.754023,-1.494903,-1.660879,2.768824,-0.045671,0.000393,-0.652024,0.204892,-0.195468,-0.152175,-0.4976,-0.5817,-3.5739,-0.0854,-0.1780,-0.1869
2.5623,-1.904584,-1.990836,1.747505,-1.492865,-1.662694,2.767393,-0.032370,0.004099,-0.650343,0.206214,-0.169156,-0.136736,-0.5063,-0.4374,-3.5855,-0.0142,-0.2215,-0.1886
2.5724,-1.904868,-1.990809,1.740952,-1.490741,-1.664277,2.766098,-0.022525,0.006584,-0.650962,0.211047,-0.148280,-0.118662,-0.5096,-0.1019,-3.5226,-0.0354,-0.1954,-0.1681
2.5823,-1.905030,-1.990717,1.734487,-1.488680,-1.665610,2.765035,-0.014023,0.012590,-0.645458,0.210323,-0.126377,-0.099397,-0.4863,-0.0002,-3.2682,-0.0265,-0.1957,-0.1758
2.5923,-1.905114,-1.990569,1.728104,-1.486605,-1.666728,2.764144,-0.005118,0.018269,-0.632373,0.210701,-0.105627,-0.087232,-0.3291,0.2456,-3.2440,-0.0743,-0.2357,-0.1472
2.6026,-1.905098,-1.990402,1.721836,-1.484529,-1.667677,2.763344,0.003868,0.022538,-0.612142,0.208636,-0.089618,-0.071021,-0.1892,0.5125,-3.1055,-0.0476,-0.1742,-0.1715
2.6122,-1.905057,-1.990179,1.715849,-1.482558,-1.668481,2.762712,0.008408,0.026690,-0.584703,0.199550,-0.067087,-0.057950,-0.0053,0.6587,-2.5824,-0.0084,-0.2315,-0.1567
2.6224,-1.904970,-1.989865,1.710170,-1.480615,-1.669082,2.762177,0.009730,0.032021,-0.547336,0.192087,-0.053140,-0.046431,0.2782,0.9688,-2.3420,-0.0227,-0.1955,-0.1595
2.6324,-1.904846,-1.989546,1.704950,-1.478790,-1.669538,2.761804,0.011964,0.041304,-0.505588,0.179537,-0.041230,-0.034940,0.3194,1.0831,-2.1400,-0.0393,-0.2183,-0.1555
2.6424,-1.904702,-1.989119,1.700189,-1.477034,-1.669870,2.761520,0.014111,0.045993,-0.456282,0.168711,-0.030704,-0.025882,0.3790,1.2760,-2.1111,-0.0555,-0.2001,-0.1740
2.6523,-1.904569,-1.988567,1.695980,-1.475473,-1.670117,2.761258,0.012662,0.055028,-0.403830,0.152488,-0.020727,-0.018449,0.3289,1.1615,-1.9589,-0.0522,-0.2231,-0.1773
2.6623,-1.904462,-1.987968,1.692211,-1.474030,-1.670215,2.761133,0.011497,0.060823,-0.349719,0.135419,-0.011926,-0.011947,0.3640,1.2127,-1.9023,-0.0528,-0.2171,-0.1621
2.6723,-1.904382,-1.987311,1.689035,-1.472754,-1.670330,2.761057,0.010481,0.067068,-0.296101,0.121581,-0.002540,-0.003601,0.3624,1.2160,-1.8386,-0.0615,-0.1443,-0.1157
2.6822,-1.904285,-1.986605,1.686432,-1.471578,-1.670318,2.761065,0.009426,0.072374,-0.243636,0.109152,-0.000143,-0.000617,0.3341,1.1521,-1.8165,-0.0855,-0.0179,-0.0397
2.6924,-1.904217,-1.985772,1.684306,-1.470593,-1.670251,2.761065,0.006158,0.090806,-0.187126,0.094569,0.006198,0.004395,0.2759,1.3416,-1.8733,-0.0920,0.0639,-0.0024
2.7025,-1.904126,-1.984848,1.682720,-1.469785,-1.670186,2.761148,0.005722,0.096488,-0.141673,0.078060,0.012586,0.006420,0.3181,1.4743,-1.7095,-0.0699,0.0937,0.0444
2.7124,-1.904121,-1.983777,1.681547,-1.469017,-1.670050,2.761176,0.003803,0.107806,-0.098181,0.064943,0.013455,0.009024,0.3716,1.4290,-1.9402,-0.0986,0.1225,0.0708
2.7224,-1.904065,-1.982641,1.680783,-1.468417,-1.669919,2.761245,0.002947,0.121314,-0.060473,0.055028,0.015684,0.010138,0.3686,1.8049,-1.8548,-0.0959,0.1275,0.0847
2.7323,-1.904054,-1.981314,1.680389,-1.467913,-1.669760,2.761332,0.002586,0.138903,-0.027554,0.042450,0.018052,0.011122,0.4346,1.5189,-1.7364,-0.0925,0.1451,0.0891
2.7423,-1.904018,-1.979828,1.680328,-1.467556,-1.669623,2.761425,0.003756,0.154318,0.008667,0.033042,0.020135,0.012542,0.3567,1.5959,-0.6820,-0.1190,0.1439,0.1086
2.7522,-1.903973,-1.978189,1.680583,-1.467312,-1.669373,2.761528,0.004924,0.171594,0.034280,0.021594,0.021849,0.013954,0.3487,1.5624,-0.8197,-0.0986,0.1581,0.1185
2.7625,-1.903933,-1.976396,1.681061,-1.467067,-1.669227,2.761628,0.004540,0.186146,0.052091,0.015483,0.021488,0.015311,0.4661,1.3753,-0.9154,-0.1617,0.1683,0.1010
2.7723,-1.903901,-1.974420,1.681677,-1.466971,-1.669008,2.761728,0.005214,0.203742,0.066312,0.005891,0.022782,0.016691,0.4121,1.1363,-0.9342,-0.1706,0.1477,0.0936
2.7824,-1.903841,-1.972344,1.682381,-1.466963,-1.668797,2.761872,0.006616,0.212930,0.076085,0.000522,0.020193,0.017044,0.4523,1.1578,-0.9330,-0.2886,0.1615,0.1457
2.7924,-1.903785,-1.970136,1.683249,-1.466991,-1.668616,2.762050,0.006288,0.227715,0.084875,-0.004658,0.020879,0.017589,0.5319,1.1674,-0.9060,-0.3606,0.1638,0.1283
2.8026,-1.903705,-1.967833,1.684140,-1.467050,-1.668400,2.762167,0.007213,0.229682,0.090222,-0.011064,0.021585,0.017242,0.4380,1.0678,-0.9082,-0.4074,0.1475,0.1316
2.8127,-1.903649,-1.965497,1.685064,-1.467194,-1.668174,2.762354,0.007238,0.233226,0.094450,-0.014962,0.020811,0.016041,0.4964,0.7581,-1.0776,-0.4066,0.1671,0.1486
2.8229,-1.903565,-1.963082,1.686026,-1.467302,-1.667970,2.762483,0.007237,0.232674,0.095405,-0.012590,0.020435,0.014854,0.5086,0.7062,-1.0744,-0.4204,0.1831,0.1526
2.8322,-1.903481,-1.960760,1.686999,-1.467422,-1.667742,2.762630,0.007182,0.230392,0.094616,-0.011819,0.021762,0.014710,0.5329,0.3070,-1.0553,-0.4649,0.1663,0.1426
2.8426,-1.903446,-1.958409,1.687983,-1.467527,-1.667584,2.762723,0.006424,0.222416,0.096469,-0.014503,0.021462,0.013128,0.5922,0.1800,-1.1599,-0.4735,0.1673,0.1397
2.8524,-1.903385,-1.956208,1.688967,-1.467671,-1.667384,2.762878,0.006124,0.211985,0.096188,-0.015117,0.022389,0.012388,0.5831,-0.0935,-1.2499,-0.4945,0.1685,0.1404
2.8624,-1.903325,-1.954139,1.689926,-1.467803,-1.667126,2.762990,0.005282,0.197194,0.098952,-0.015827,0.022413,0.011727,0.5758,-0.1841,-1.2100,-0.5002,0.1636,0.1663
2.8724,-1.903273,-1.952242,1.690958,-1.467998,-1.666890,2.763082,0.005263,0.183774,0.108055,-0.018464,0.022821,0.009791,0.6760,-0.1482,-1.3215,-0.4956,0.1672,0.1578
2.8822,-1.903233,-1.950484,1.692093,-1.468206,-1.666670,2.763159,0.004686,0.165698,0.112319,-0.019623,0.022352,0.008484,0.5911,-0.1995,-0.9818,-0.4924,0.1717,0.1514
2.8925,-1.903162,-1.948929,1.693317,-1.468386,-1.666426,2.763219,0.004361,0.155597,0.137468,-0.018023,0.024668,0.007170,0.6166,-0.0515,-0.6818,-0.4905,0.1704,0.1523
2.9025,-1.903133,-1.947503,1.694837,-1.468626,-1.666181,2.763305,0.004810,0.133723,0.155004,-0.024288,0.027165,0.005836,0.5469,0.1328,-0.5021,-0.4386,0.1613,0.1511
2.9125,-1.903086,-1.946269,1.696518,-1.468854,-1.665899,2.763326,0.003955,0.120460,0.183637,-0.024725,0.027883,0.005377,0.6020,0.1283,-0.6998,-0.4798,0.1677,0.1769
2.9226,-1.903065,-1.945172,1.698480,-1.469106,-1.665603,2.763406,0.004117,0.106731,0.202403,-0.027369,0.027910,0.004450,0.5126,0.0821,-0.4430,-0.4568,0.1656,0.1438
2.9323,-1.903017,-1.944220,1.700631,-1.469409,-1.665320,2.763438,0.003919,0.093570,0.224374,-0.030004,0.027567,0.004815,0.4911,-0.0634,-0.3727,-0.4673,0.1905,0.1574
2.9424,-1.902977,-1.943381,1.703045,-1.469685,-1.665032,2.763474,0.003172,0.082014,0.243923,-0.031192,0.028880,0.004324,0.5541,-0.1445,-0.5603,-0.5027,0.1789,0.1506
2.9525,-1.902953,-1.942600,1.705550,-1.469997,-1.664740,2.763529,0.002902,0.069830,0.261762,-0.032629,0.029421,0.003775,0.5158,-0.1051,-0.6356,-0.4782,0.1722,0.1510
2.9624,-1.902937,-1.942006,1.708263,-1.470321,-1.664469,2.763530,0.001965,0.058730,0.277903,-0.033934,0.028237,0.003533,0.5627,-0.1701,-0.6217,-0.5037,0.1720,0.1442
2.9724,-1.902913,-1.941496,1.711181,-1.470677,-1.664145,2.763563,0.001136,0.048033,0.290290,-0.036750,0.029297,0.003220,0.4856,-0.0745,-0.6704,-0.4760,0.1718,0.1597
2.9824,-1.902917,-1.941072,1.714134,-1.471010,-1.663862,2.763618,0.000804,0.037342,0.299021,-0.035609,0.027908,0.002685,0.4578,-0.1051,-0.8444,-0.5033,0.1705,0.1555
2.9927,-1.902893,-1.940737,1.717200,-1.471404,-1.663541,2.763626,0.000451,0.033107,0.314847,-0.036778,0.030300,0.001818,0.3168,-0.0051,-0.5746,-0.5106,0.1585,0.1420
3.0023,-1.902901,-1.940455,1.720373,-1.471797,-1.663242,2.763657,0.000057,0.023796,0.322944,-0.039950,0.029353,0.001450,0.2933,-0.0984,-0.6344,-0.4752,0.1492,0.1446
3.0122,-1.902901,-1.940247,1.723706,-1.472160,-1.662973,2.763650,0.000000,0.019580,0.334374,-0.037967,0.029040,0.000757,0.0921,-0.0611,-0.7610,-0.5501,0.1651,0.1267
3.0223,-1.902948,-1.940067,1.727091,-1.472568,-1.662685,2.763666,-0.000977,0.016740,0.341156,-0.040894,0.028971,0.000473,0.0592,0.0086,-0.5796,-0.5168,0.1378,0.1048
3.0327,-1.902937,-1.939932,1.730558,-1.473000,-1.662394,2.763654,-0.001791,0.015330,0.346733,-0.043160,0.028456,0.000344,-0.0020,-0.1865,-0.6577,-0.5264,0.1527,0.0565
3.0424,-1.902957,-1.939784,1.734084,-1.473384,-1.662145,2.763642,-0.001655,0.011880,0.354427,-0.040970,0.025138,0.000000,-0.0805,-0.0727,-0.7805,-0.5720,0.1678,0.0133
3.0524,-1.902961,-1.939656,1.737583,-1.473833,-1.661851,2.763622,-0.002004,0.013117,0.352065,-0.045893,0.026473,-0.002453,-0.1844,-0.0561,-0.7270,-0.5310,0.1468,0.0014
3.0624,-1.903005,-1.939497,1.741147,-1.474296,-1.661652,2.763602,-0.005179,0.016928,0.350575,-0.048384,0.023380,-0.004207,-0.1983,0.0278,-0.7754,-0.5053,0.1482,-0.0327
3.0725,-1.903041,-1.939299,1.744606,-1.474751,-1.661375,2.763578,-0.005347,0.022564,0.345915,-0.044169,0.022719,-0.005150,-0.2731,0.0885,-0.9351,-0.5405,0.1378,-0.0523
3.0827,-1.903069,-1.939082,1.748030,-1.475164,-1.661171,2.763526,-0.004617,0.026934,0.338209,-0.043494,0.020201,-0.006710,-0.3436,0.1515,-1.0931,-0.5961,0.1548,-0.0426
3.0924,-1.903121,-1.938728,1.751391,-1.475627,-1.660951,2.763470,-0.005460,0.044934,0.332687,-0.048118,0.019651,-0.006568,-0.4268,0.4528,-0.9404,-0.5849,0.1499,-0.0682
3.1024,-1.903153,-1.938255,1.754623,-1.476167,-1.660779,2.763419,-0.003627,0.050737,0.319272,-0.054339,0.019000,-0.007610,-0.5519,0.6728,-0.9325,-0.5254,0.1456,-0.0853
3.1124,-1.903217,-1.937681,1.757796,-1.476671,-1.660626,2.763382,-0.004749,0.063709,0.307603,-0.054574,0.016387,-0.008019,-0.4710,0.5617,-1.2017,-0.5616,0.1557,-0.0587
3.1224,-1.903249,-1.936959,1.760756,-1.477242,-1.660424,2.763322,-0.004859,0.075577,0.290667,-0.059632,0.014635,-0.007390,-0.5858,0.5960,-1.1179,-0.5536,0.1569,-0.1027
3.1322,-1.903329,-1.936112,1.763580,-1.477859,-1.660283,2.763273,-0.007322,0.086024,0.275960,-0.062108,0.013696,-0.008137,-0.5745,0.4340,-1.1807,-0.5788,0.1343,-0.1161
3.1429,-1.903401,-1.935207,1.766263,-1.478522,-1.660183,2.763167,-0.008581,0.093314,0.259944,-0.067400,0.012099,-0.009935,-0.5810,0.3454,-1.2485,-0.5734,0.1267,-0.0999
3.1527,-1.903497,-1.934213,1.768793,-1.479206,-1.660047,2.763126,-0.011631,0.101116,0.244042,-0.071383,0.011284,-0.011049,-0.6464,0.2202,-1.2478,-0.5989,0.1273,-0.1188
3.1624,-1.903660,-1.933144,1.771134,-1.479985,-1.659979,2.763016,-0.014816,0.104496,0.230017,-0.078818,0.008684,-0.011853,-0.6292,0.0322,-1.3324,-0.5877,0.1274,-0.1073
3.1723,-1.903806,-1.932069,1.773383,-1.480857,-1.659895,2.762963,-0.017098,0.106565,0.215446,-0.088060,0.007071,-0.012583,-0.6973,0.1294,-1.2669,-0.5413,0.1243,-0.1206
3.1824,-1.904002,-1.930967,1.775435,-1.481721,-1.659823,2.762902,-0.019267,0.105288,0.199180,-0.092182,0.005531,-0.013240,-0.8079,-0.0520,-1.2223,-0.6122,0.1400,-0.1186
3.1923,-1.904236,-1.929861,1.777426,-1.482728,-1.659818,2.762791,-0.026105,0.107304,0.195226,-0.106116,0.005194,-0.013442,-0.9301,0.0310,-1.1178,-0.5996,0.1365,-0.1291
3.2024,-1.904537,-1.928817,1.779346,-1.483863,-1.659755,2.762636,-0.033330,0.102364,0.189292,-0.118874,0.004391,-0.013220,-1.0182,-0.1304,-1.1145,-0.5687,0.1164,-0.1427
3.2124,-1.904920,-1.927780,1.781225,-1.485106,-1.659712,2.762532,-0.042066,0.099727,0.184258,-0.128976,0.003150,-0.013505,-1.0396,-0.2292,-1.1952,-0.5779,0.1180,-0.1294
3.2223,-1.905411,-1.926816,1.783032,-1.486469,-1.659655,2.762443,-0.050782,0.091705,0.183404,-0.140281,0.004433,-0.012510,-1.3277,-0.1675,-1.1524,-0.5871,0.1129,-0.1361
3.2322,-1.905992,-1.925899,1.784831,-1.487963,-1.659630,2.762323,-0.066078,0.085683,0.179701,-0.156249,0.002762,-0.012159,-1.0610,-0.2102,-1.2300,-0.5764,0.1057,-0.1502
3.2424,-1.906751,-1.925098,1.786635,-1.489529,-1.659607,2.762179,-0.074264,0.078755,0.176669,-0.165691,0.002494,-0.011169,-1.3050,-0.2477,-1.1975,-0.5861,0.1189,-0.1551
3.2523,-1.907579,-1.924383,1.788365,-1.491239,-1.659590,2.762072,-0.085093,0.070906,0.175302,-0.175603,0.002553,-0.010364,-1.4512,-0.2469,-1.2346,-0.5662,0.1108,-0.1735
3.2623,-1.908522,-1.923672,1.790061,-1.493016,-1.659531,2.761953,-0.099875,0.063797,0.170460,-0.181957,0.001862,-0.010345,-1.3575,-0.2338,-1.1987,-0.5621,0.1213,-0.1635
3.2726,-1.909602,-1.923089,1.791790,-1.494931,-1.659542,2.761888,-0.111465,0.056853,0.168281,-0.191385,0.001672,-0.010150,-1.3621,-0.2240,-1.2180,-0.5726,0.1248,-0.1574
3.2824,-1.910791,-1.922586,1.793451,-1.496846,-1.659542,2.761796,-0.121806,0.047539,0.164955,-0.193177,0.001877,-0.008639,-1.4323,-0.1526,-1.2704,-0.6036,0.1065,-0.1748
3.2924,-1.912066,-1.922137,1.795096,-1.498901,-1.659499,2.761685,-0.138553,0.041819,0.165791,-0.206062,0.001106,-0.009063,-1.3520,-0.2180,-1.2505,-0.5946,0.1088,-0.1712
3.3024,-1.913491,-1.921766,1.796725,-1.501016,-1.659503,2.761609,-0.149217,0.033601,0.162218,-0.212167,0.001985,-0.008577,-1.4466,-0.2192,-1.0907,-0.5996,0.1035,-0.1810
3.3127,-1.915038,-1.921447,1.798331,-1.503140,-1.659506,2.761541,-0.157656,0.027354,0.161792,-0.215141,0.000959,-0.007934,-1.4675,-0.2110,-1.2164,-0.6337,0.1291,-0.1982
3.3224,-1.916638,-1.921222,1.799924,-1.505316,-1.659482,2.761460,-0.166783,0.021911,0.158449,-0.224826,0.001996,-0.008064,-1.5043,-0.1934,-1.1813,-0.6276,0.1013,-0.1771
3.3323,-1.918299,-1.921018,1.801480,-1.507650,-1.659464,2.761413,-0.176109,0.017992,0.154933,-0.225229,0.001086,-0.007403,-1.2078,-0.3620,-1.2074,-0.6647,0.1052,-0.1819
3.3423,-1.920067,-1.920879,1.803013,-1.509910,-1.659479,2.761313,-0.178794,0.011291,0.151197,-0.224680,0.001063,-0.006721,-1.1692,-0.4024,-1.3386,-0.6406,0.1362,-0.1805
3.3523,-1.921855,-1.920772,1.804514,-1.512150,-1.659455,2.761297,-0.181867,0.004728,0.144960,-0.226866,0.001015,-0.006494,-1.2415,-0.4915,-1.1698,-0.6319,0.1275,-0.1656
3.3623,-1.923647,-1.920787,1.805948,-1.514420,-1.659440,2.761214,-0.183438,-0.000140,0.141705,-0.223424,0.000945,-0.005890,-1.0697,-0.7130,-1.3108,-0.6609,0.1129,-0.1695
3.3724,-1.925499,-1.920795,1.807360,-1.516677,-1.659427,2.761192,-0.184652,-0.002107,0.137818,-0.226029,0.001408,-0.006232,-0.9672,-0.9795,-1.2719,-0.5974,0.1322,-0.1830
3.3824,-1.927359,-1.920850,1.808741,-1.518855,-1.659450,2.761085,-0.181133,-0.006905,0.134256,-0.220436,0.002321,-0.005892,-1.0051,-0.9850,-1.2023,-0.5943,0.1304,-0.1771
3.3924,-1.929157,-1.920934,1.810032,-1.521030,-1.659407,2.761037,-0.180276,-0.007732,0.133399,-0.213482,0.003787,-0.006584,-1.0629,-1.0425,-1.1076,-0.6247,0.1354,-0.1649
3.4023,-1.931000,-1.921050,1.811369,-1.523210,-1.659332,2.760965,-0.176020,-0.011327,0.132031,-0.213887,0.005112,-0.007130,-0.9221,-1.1208,-1.1751,-0.5658,0.1345,-0.1878
3.4122,-1.932757,-1.921170,1.812699,-1.525253,-1.659323,2.760897,-0.169533,-0.013378,0.130333,-0.204958,0.005430,-0.007420,-0.8841,-1.1831,-1.0678,-0.5904,0.1595,-0.1798
3.4223,-1.934449,-1.921305,1.814040,-1.527362,-1.659287,2.760853,-0.163263,-0.013150,0.134462,-0.201499,0.005491,-0.007952,-0.9437,-1.1469,-1.0290,-0.5332,0.1382,-0.1829
3.4323,-1.936047,-1.921402,1.815409,-1.529269,-1.659239,2.760746,-0.154510,-0.012260,0.139497,-0.193529,0.004986,-0.008711,-0.9488,-1.2851,-1.1410,-0.5466,0.1504,-0.1599
3.4424,-1.937630,-1.921541,1.816775,-1.531178,-1.659165,2.760669,-0.147748,-0.013561,0.142088,-0.182240,0.004097,-0.007748,-0.9410,-1.1806,-1.2674,-0.5655,0.1458,-0.1780
3.4526,-1.939032,-1.921685,1.818180,-1.532930,-1.659164,2.760597,-0.138565,-0.013194,0.140584,-0.178420,0.003799,-0.008941,-0.8546,-1.1377,-1.0236,-0.5034,0.1551,-0.1736
3.4623,-1.940376,-1.921797,1.819617,-1.534656,-1.659116,2.760498,-0.132881,-0.012002,0.142203,-0.165866,0.003680,-0.008071,-0.9015,-1.2056,-0.9743,-0.5356,0.1613,-0.1742
3.4722,-1.941652,-1.921928,1.821063,-1.536258,-1.659068,2.760426,-0.121328,-0.011648,0.147581,-0.159037,0.003883,-0.008783,-0.9585,-1.1641,-1.2497,-0.5397,0.1376,-0.1704
3.4823,-1.942804,-1.922021,1.822552,-1.537820,-1.659032,2.760345,-0.112298,-0.011780,0.148681,-0.147828,0.004107,-0.007988,-0.9022,-1.1758,-1.1080,-0.5625,0.1435,-0.1601
3.4923,-1.943834,-1.922156,1.824072,-1.539260,-1.658984,2.760251,-0.103665,-0.009589,0.154537,-0.146127,0.004347,-0.007215,-0.9029,-1.2320,-1.0788,-0.5224,0.1530,-0.1696
3.5024,-1.944849,-1.922251,1.825661,-1.540674,-1.658983,2.760194,-0.097376,-0.010963,0.159988,-0.139430,0.004593,-0.007452,-0.8221,-1.3158,-0.9378,-0.5193,0.1566,-0.1744
3.5124,-1.945718,-1.922340,1.827230,-1.542065,-1.658919,2.760154,-0.085596,-0.010874,0.164677,-0.132590,0.005348,-0.008040,-0.9338,-1.2934,-0.9453,-0.5265,0.1492,-0.1778
3.5223,-1.946546,-1.922432,1.828922,-1.543375,-1.658860,2.760070,-0.077825,-0.010664,0.167598,-0.131362,0.005075,-0.008430,-0.9459,-1.3408,-0.9759,-0.5323,0.1476,-0.1676
3.5328,-1.947263,-1.922572,1.830616,-1.544685,-1.658820,2.760006,-0.074272,-0.011317,0.172872,-0.127842,0.003584,-0.006861,-0.6618,-1.3811,-0.9803,-0.5637,0.1417,-0.1658
3.5430,-1.947919,-1.922680,1.832367,-1.545955,-1.658783,2.759918,-0.065400,-0.013252,0.175564,-0.130133,0.003294,-0.006476,-0.8373,-1.4022,-1.0409,-0.5283,0.1371,-0.1717
3.5523,-1.948562,-1.922855,1.834144,-1.547249,-1.658721,2.759887,-0.059920,-0.014653,0.176215,-0.129661,0.002191,-0.006289,-0.8628,-1.3189,-1.1214,-0.5052,0.1350,-0.1534
3.5624,-1.949143,-1.922986,1.835905,-1.548473,-1.658708,2.759818,-0.057576,-0.015974,0.175970,-0.126249,0.001591,-0.005668,-0.7892,-1.4330,-1.0919,-0.5253,0.1440,-0.1545
3.5724,-1.949682,-1.923131,1.837716,-1.549711,-1.658705,2.759763,-0.053432,-0.016980,0.177692,-0.126821,0.001211,-0.005453,-0.7283,-1.4280,-1.0060,-0.5377,0.1246,-0.1678
