t_rel_s,fx,fy,fz,tx,ty,tz
25.6190,-1.10308,-1.97340,2.60697,-0.35614,-0.07834,-0.15501
25.6293,0.39052,-3.58414,3.28593,-0.31348,-0.01616,-0.15371
25.6390,-0.96325,-3.07626,3.02918,-0.34567,-0.06730,-0.15008
25.6492,0.16989,-3.32666,3.25991,-0.32387,-0.01583,-0.15460
25.6591,-1.80750,-1.99975,2.61703,-0.35653,-0.10794,-0.15216
25.6693,0.50283,-3.36829,3.11578,-0.31750,0.00187,-0.15333
25.6793,-1.08647,-2.14854,2.69605,-0.35309,-0.06676,-0.14810
25.6892,0.31769,-3.12649,2.75919,-0.33472,-0.02630,-0.14908
25.6990,-0.54415,-2.50859,2.55417,-0.34990,-0.04918,-0.15736
25.7094,0.90808,-3.20154,2.56382,-0.31473,0.01492,-0.15072
25.7192,-1.11776,-2.36976,2.06518,-0.36242,-0.07672,-0.15407
25.7291,0.92748,-3.60325,2.77504,-0.33267,0.00828,-0.15443
25.7390,-0.07986,-2.34097,2.61192,-0.34011,-0.05296,-0.15115
25.7491,0.32146,-3.53462,3.18716,-0.32875,-0.01133,-0.15159
25.7591,-0.86109,-2.35803,2.82485,-0.36046,-0.06976,-0.15629
25.7693,0.89538,-3.36297,3.25884,-0.34108,0.02467,-0.14849
25.7791,-0.56200,-2.90372,3.26480,-0.34870,-0.04137,-0.14601
25.7892,-1.17109,-1.88152,2.20444,-0.36793,-0.05841,-0.15193
25.7992,-1.29148,-2.37437,1.96840,-0.36781,-0.07064,-0.15407
25.8090,-0.19020,-3.07408,2.84783,-0.33279,-0.03134,-0.14623
25.8193,-1.82032,-1.73490,2.20873,-0.38355,-0.08830,-0.15218
25.8292,-0.22713,-2.53660,2.62156,-0.36094,-0.02868,-0.14957
25.8390,-0.92426,-2.68206,2.73510,-0.36928,-0.05341,-0.15088
25.8491,1.11871,-3.26241,2.90386,-0.33197,0.00651,-0.14961
25.8593,-0.47977,-2.36103,2.94221,-0.36588,-0.04426,-0.14357
25.8692,2.02701,-3.54843,3.19501,-0.33210,0.04098,-0.14896
25.8792,0.40980,-2.46588,3.05849,-0.35651,-0.03835,-0.14955
25.8892,1.61662,-3.29567,2.66881,-0.34169,0.02307,-0.14936
25.8991,0.12437,-2.46975,2.29293,-0.36424,-0.03393,-0.14666
25.9094,1.55245,-3.15941,2.30729,-0.34485,0.01130,-0.14853
25.9195,0.16726,-2.20837,1.75532,-0.37028,-0.04082,-0.14897
25.9292,1.18931,-3.23391,2.39072,-0.34991,0.00072,-0.14645
25.9393,0.34798,-2.38560,2.28624,-0.36001,-0.01058,-0.14764
25.9491,0.94968,-2.58480,2.15292,-0.35470,0.00014,-0.14903
25.9590,0.10305,-2.12303,1.98995,-0.37018,-0.02574,-0.14968
25.9693,0.72976,-3.01896,2.58980,-0.34392,-0.00222,-0.14885
25.9790,0.52698,-2.45831,2.27053,-0.36395,-0.01571,-0.14679
25.9891,0.29978,-2.96972,2.77261,-0.34903,-0.01016,-0.14925
25.9993,0.11915,-2.63223,2.65200,-0.36856,-0.02852,-0.14685
26.0092,0.64630,-3.20454,3.04474,-0.35343,-0.01706,-0.14833
26.0190,-0.05881,-2.69502,3.10026,-0.36498,-0.03431,-0.14846
26.0291,-0.19255,-2.82769,3.19996,-0.35667,-0.01648,-0.15399
26.0390,-0.41264,-2.38587,2.78507,-0.35840,-0.02011,-0.15021
26.0494,-0.00983,-3.06807,2.96481,-0.34393,-0.02073,-0.15244
26.0591,-0.22358,-2.86420,2.89089,-0.36439,-0.03315,-0.14927
26.0691,-0.20318,-2.80304,3.03337,-0.35243,-0.01700,-0.14925
26.0794,-0.27099,-2.64083,2.89464,-0.36570,-0.02343,-0.14365
26.0891,-0.67951,-3.13111,3.14420,-0.35922,-0.02521,-0.15344
26.0992,-0.62997,-2.60979,3.04452,-0.37967,-0.04021,-0.14694
26.1091,-0.75575,-2.87440,3.07964,-0.35425,-0.02256,-0.14588
26.1192,-1.42573,-2.59197,2.90751,-0.36949,-0.06352,-0.14893
26.1292,-0.87432,-2.65508,2.97737,-0.36934,-0.03480,-0.15269
26.1391,-1.61546,-2.62992,3.25955,-0.36221,-0.06171,-0.14991
26.1491,-1.28137,-2.49380,3.09177,-0.36756,-0.05597,-0.14945
26.1592,-2.03692,-2.58254,3.23213,-0.37254,-0.08173,-0.15442
26.1687,-1.05657,-2.70004,2.93031,-0.36964,-0.03663,-0.14606
26.1792,-1.32456,-2.74389,2.81205,-0.37270,-0.06903,-0.14566
26.1891,-1.14093,-2.11635,2.10388,-0.38115,-0.05252,-0.15116
26.1990,-1.36855,-2.61699,2.16334,-0.37992,-0.08152,-0.15212
26.2090,0.05516,-2.92252,2.15183,-0.36522,-0.00739,-0.13866
26.2192,-1.43441,-2.43586,1.68685,-0.37660,-0.07386,-0.14787
26.2296,0.29473,-2.94676,1.69397,-0.35812,0.00337,-0.14618
26.2394,-0.35824,-2.48304,1.69420,-0.37766,-0.04669,-0.14996
26.2493,0.74050,-3.05655,1.93140,-0.35961,0.00714,-0.14906
26.2591,-0.49575,-2.06054,1.42006,-0.38338,-0.04304,-0.15035
26.2694,0.89021,-2.95498,1.66359,-0.35738,0.02111,-0.14331
26.2791,-0.38130,-2.53973,1.32602,-0.37864,-0.03279,-0.14809
26.2890,1.21289,-2.91233,0.73735,-0.36030,0.00476,-0.15265
26.2990,-0.01030,-2.52048,0.03075,-0.38155,-0.02905,-0.14683
26.3095,0.83162,-3.24736,0.59263,-0.35522,0.00695,-0.14613
26.3190,-0.19165,-2.06664,-0.47083,-0.40135,-0.03567,-0.15265
26.3291,0.13556,-3.94216,0.76546,-0.35165,-0.02710,-0.15209
26.3393,0.17820,-2.49899,0.59801,-0.38627,-0.02128,-0.14423
26.3491,-0.49230,-3.25388,1.94988,-0.36279,-0.01927,-0.13876
26.3591,-0.28805,-2.61842,1.62162,-0.37909,-0.04729,-0.15365
26.3692,-0.13354,-3.37445,3.37039,-0.34083,-0.02241,-0.15213
26.3789,0.21059,-2.02519,3.27705,-0.38018,-0.01520,-0.14307
26.3892,-0.26933,-2.56352,4.25966,-0.36221,-0.03618,-0.15444
26.3992,-0.35496,-1.91370,3.73227,-0.39404,-0.02889,-0.14776
26.4090,0.54347,-2.66117,4.35054,-0.36686,0.00025,-0.14419
26.4191,-0.17123,-1.99938,3.38500,-0.39493,-0.02620,-0.14489
26.4292,-0.12528,-2.76332,3.42179,-0.37560,-0.01894,-0.14167
26.4393,-0.18045,-1.91729,2.39818,-0.40448,-0.02673,-0.14617
26.4492,0.26876,-3.05860,2.56023,-0.38385,-0.02149,-0.14747
26.4591,-0.35412,-2.16160,1.65811,-0.39030,-0.03242,-0.14807
26.4692,0.22033,-3.32874,2.53295,-0.35959,-0.01676,-0.14709
26.4795,0.21642,-2.85261,2.11671,-0.37644,-0.01677,-0.15212
26.4891,-0.14309,-3.58751,2.28909,-0.35816,-0.02950,-0.15197
26.4993,-0.18684,-2.99471,1.66336,-0.37958,-0.03714,-0.15056
26.5093,0.16065,-3.33136,2.04658,-0.36734,-0.02210,-0.14625
26.5191,-0.18197,-3.07544,1.56967,-0.37205,-0.02413,-0.15159
26.5290,-0.36868,-3.76704,2.03755,-0.35898,-0.04481,-0.14730
26.5390,0.05557,-2.34592,1.72903,-0.38504,-0.01895,-0.14912
26.5491,-0.27320,-3.22483,2.75796,-0.36391,-0.02309,-0.14723
26.5592,-0.61740,-2.42828,2.25465,-0.39269,-0.03137,-0.14900
26.5691,0.10627,-3.34477,3.57642,-0.37173,-0.00150,-0.14534
26.5790,0.26356,-2.19322,3.45595,-0.39861,-0.00652,-0.14447
26.5892,-0.69903,-3.14138,3.26137,-0.39175,-0.01678,-0.14655
26.5990,-0.10389,-2.13906,2.32947,-0.39539,-0.01548,-0.14752
26.6092,0.24169,-2.81365,2.58612,-0.38488,-0.01689,-0.15059
26.6193,-0.33047,-2.05118,2.06263,-0.39096,-0.02894,-0.15988
26.6291,-0.71913,-3.43817,2.77124,-0.37453,-0.04364,-0.14750
26.6390,0.06757,-2.42256,2.15947,-0.40508,-0.00632,-0.14959
26.6492,-0.53187,-3.19505,2.92756,-0.36099,-0.03660,-0.15425
26.6592,-0.65759,-2.17672,2.38069,-0.40073,-0.03318,-0.15240
26.6690,-0.31361,-3.09941,3.26257,-0.36885,-0.03167,-0.14966
26.6791,0.21500,-2.53121,2.67610,-0.40161,-0.00315,-0.15765
26.6893,-0.45141,-3.14023,2.81175,-0.38283,-0.03003,-0.15464
26.6991,-0.21631,-1.95737,2.52787,-0.40039,-0.03797,-0.14935
26.7091,-0.12074,-3.20074,3.21135,-0.37941,-0.02018,-0.14743
26.7192,-0.18896,-2.03045,2.61819,-0.41065,-0.02141,-0.15289
26.7290,-0.23880,-3.04045,2.94598,-0.37767,-0.02737,-0.14779
26.7390,0.23517,-1.87830,2.60983,-0.41054,-0.00103,-0.15315
26.7493,-0.63011,-2.79368,3.00956,-0.38849,-0.03614,-0.15004
26.7591,-0.12418,-1.73060,1.78467,-0.41673,-0.05222,-0.15214
26.7690,0.11679,-2.66222,2.72037,-0.38749,-0.02455,-0.15343
26.7791,0.04302,-1.67922,2.73380,-0.41590,-0.01330,-0.14418
26.7892,-0.66293,-2.86731,3.95887,-0.36971,-0.05276,-0.14798
26.7988,-0.24461,-1.94914,3.61702,-0.41299,-0.02919,-0.15205
26.8091,-0.42090,-2.66471,4.21510,-0.38354,-0.03426,-0.15003
26.8191,-0.38608,-1.96637,3.35106,-0.40095,-0.03232,-0.14889
26.8292,-0.62220,-2.70039,2.80629,-0.40303,-0.03656,-0.14965
26.8389,0.22713,-2.11934,1.87430,-0.41300,-0.02161,-0.14604
26.8492,-0.41920,-2.23799,1.80192,-0.40405,-0.04570,-0.14816
26.8588,-0.39619,-2.07820,1.26589,-0.40871,-0.02131,-0.14787
26.8691,-0.42000,-2.59931,1.76804,-0.40125,-0.02271,-0.13739
26.8793,-0.24069,-2.34499,1.94767,-0.40471,-0.01181,-0.12740
26.8892,-0.49948,-2.71577,1.83304,-0.38550,-0.03444,-0.12195
26.8991,-0.30213,-2.41033,1.13834,-0.40788,-0.03169,-0.11025
26.9092,-0.40687,-3.38702,1.98691,-0.36621,-0.02572,-0.10914
26.9191,-1.31607,-3.09517,0.90333,-0.40183,-0.05482,-0.11193
26.9292,-1.09698,-3.50430,1.17767,-0.38101,-0.05670,-0.11033
26.9392,-0.29016,-2.41231,1.00869,-0.40448,-0.03737,-0.10679
26.9492,-1.39329,-3.46025,2.06022,-0.36329,-0.06640,-0.10845
26.9590,-1.32190,-2.67164,1.25718,-0.40495,-0.07275,-0.11539
26.9695,-0.83999,-3.37182,3.04001,-0.36736,-0.04448,-0.10773
26.9791,-1.37955,-2.27979,3.80912,-0.39336,-0.06091,-0.10891
26.9896,-2.41819,-3.59654,4.77975,-0.37578,-0.09640,-0.11025
26.9992,-2.52597,-2.50067,4.24510,-0.41270,-0.12247,-0.11998
27.0094,-1.30932,-3.46617,4.99206,-0.38104,-0.04326,-0.10357
27.0191,-5.06783,-2.01420,4.59090,-0.41683,-0.20967,-0.10642
27.0291,-3.18305,-2.65668,4.05712,-0.39684,-0.10597,-0.10051
27.0394,-3.38848,-1.90893,3.49820,-0.42783,-0.15791,-0.10716
27.0494,-1.77139,-3.30464,2.96615,-0.39314,-0.07307,-0.09651
27.0592,-4.87530,-1.46877,2.69840,-0.42472,-0.18459,-0.08693
27.0694,0.45307,-2.69695,2.08012,-0.38876,0.02455,-0.07325
27.0791,-2.16958,-1.79870,2.24219,-0.42956,-0.12390,-0.09456
27.0891,1.39736,-3.09619,1.44544,-0.40036,0.02208,-0.09412
27.0991,1.15097,-2.12352,1.41207,-0.40688,0.00425,-0.08289
27.1092,3.30385,-3.93350,2.42036,-0.35868,0.06440,-0.07346
27.1190,1.68663,-3.64842,2.09656,-0.37995,0.01157,-0.09209
27.1289,3.49546,-3.93264,1.94470,-0.36247,0.07520,-0.10413
27.1390,3.37230,-4.13472,2.40738,-0.34919,0.10499,-0.09166
27.1490,2.94952,-2.95536,2.67972,-0.37859,0.06550,-0.08265
27.1590,2.49000,-2.13540,2.50303,-0.42051,0.07756,-0.11737
27.1689,3.28210,-2.10214,3.24368,-0.40801,0.07849,-0.10937
27.1791,2.23402,-1.95690,3.93131,-0.41243,0.06249,-0.10666
27.1890,1.33418,-2.56512,3.84870,-0.39417,0.01756,-0.13449
27.1992,0.74232,-1.97765,2.93748,-0.41563,-0.01698,-0.14122
27.2093,0.64131,-2.42310,2.99603,-0.39329,0.00458,-0.13030
27.2192,-1.27116,-3.91195,3.50166,-0.34595,-0.05064,-0.14459
27.2290,-1.15497,-2.93480,2.74359,-0.38199,-0.04884,-0.13503
27.2391,-0.77445,-3.31657,2.61960,-0.37707,-0.03450,-0.13633
27.2492,-1.94355,-3.61262,2.97834,-0.36981,-0.08335,-0.14429
27.2591,-1.72969,-3.78121,2.63959,-0.35942,-0.06816,-0.14907
27.2694,-1.39754,-2.81248,2.45209,-0.38762,-0.05229,-0.13325
27.2790,-1.90431,-3.37159,2.69690,-0.35977,-0.05279,-0.14196
27.2891,-2.14012,-3.32473,1.64162,-0.38025,-0.09139,-0.14628
27.2992,-1.24907,-2.20154,1.26372,-0.39337,-0.06520,-0.14380
27.3092,-0.90596,-2.64179,1.45566,-0.39277,-0.03676,-0.12594
27.3190,-2.56646,-2.99443,1.26570,-0.37674,-0.09450,-0.15245
27.3291,-0.81249,-2.33138,1.33050,-0.39420,-0.05858,-0.14856
27.3390,-0.25365,-1.58704,1.65142,-0.39765,-0.03633,-0.13542
27.3491,-1.37885,-3.06408,2.62982,-0.36799,-0.06839,-0.13228
27.3590,-1.33819,-1.38095,1.95640,-0.41958,-0.07673,-0.14536
27.3691,0.92144,-2.41326,2.88051,-0.38286,0.00554,-0.13092
27.3791,0.05218,-1.92182,3.47330,-0.41293,-0.03259,-0.13214
27.3891,0.21946,-2.45997,4.17706,-0.38703,0.00123,-0.13380
27.3992,-0.10497,-1.14888,3.60315,-0.42473,-0.02248,-0.13578
27.4094,1.71865,-2.42412,3.69128,-0.38649,0.04590,-0.13515
27.4193,1.05539,-2.18968,3.19916,-0.38539,0.00593,-0.13699
27.4292,0.82275,-2.00039,2.70389,-0.39041,-0.00057,-0.13155
27.4392,1.69689,-1.55047,2.07509,-0.40303,0.01810,-0.13433
27.4495,0.81537,-2.84139,1.73181,-0.38727,0.01241,-0.14018
27.4591,0.74733,-2.87778,0.91812,-0.39515,-0.01269,-0.13611
27.4695,0.84028,-2.65617,1.05028,-0.37366,-0.01641,-0.13166
27.4790,0.44801,-2.83271,0.82336,-0.37525,-0.00612,-0.13520
27.4893,-0.54018,-3.51858,0.99057,-0.36563,-0.05045,-0.14229
27.4991,-0.10984,-2.67677,0.97136,-0.38083,-0.03465,-0.13674
27.5092,-0.36544,-3.14872,2.04280,-0.35779,-0.02906,-0.12568
27.5191,-0.59090,-2.62299,2.16463,-0.38138,-0.04268,-0.14153
27.5294,-0.21320,-3.11656,2.97505,-0.37003,-0.03383,-0.12945
27.5392,-0.07479,-2.85657,3.72116,-0.36838,-0.02480,-0.10497
27.5495,-0.59031,-3.00811,4.01842,-0.37881,-0.03501,-0.09171
27.5590,0.03654,-2.41726,3.16316,-0.39482,-0.02337,-0.07406
27.5692,0.11428,-2.59418,3.52667,-0.37198,-0.02787,-0.05515
27.5791,0.17378,-2.15024,3.36996,-0.41046,0.00776,-0.02731
27.5893,-0.30370,-2.03629,3.23307,-0.40444,-0.01961,-0.01556
27.5991,0.17597,-1.33082,2.66885,-0.41606,-0.01487,-0.00621
27.6093,-0.25547,-1.81987,3.10573,-0.41234,-0.01421,0.00601
27.6191,0.03642,-1.78928,2.29014,-0.41484,-0.00719,0.02370
27.6291,-0.69039,-2.25588,2.29061,-0.39580,-0.02592,0.02888
27.6392,-0.31207,-2.12423,1.65216,-0.41364,-0.00438,0.03315
27.6493,-0.46508,-2.76941,1.51859,-0.39270,-0.02916,0.04176
27.6591,-0.46825,-2.29262,0.62874,-0.40050,-0.01580,0.04780
27.6692,-0.85923,-3.08727,1.04483,-0.37153,-0.03347,0.05049
27.6794,-0.09578,-2.43234,0.93181,-0.39516,-0.01018,0.05334
27.6892,-0.89126,-3.38789,1.04714,-0.37930,-0.04702,0.04789
27.6994,-0.37890,-2.46359,1.04984,-0.39445,-0.01730,0.04906
27.7093,-0.33105,-3.28786,2.05659,-0.36767,-0.02093,0.05387
27.7191,-0.64545,-3.01486,1.49111,-0.37833,-0.02744,0.03921
27.7293,-0.64611,-3.53435,2.56028,-0.36223,-0.03570,0.04630
27.7391,0.05680,-2.46404,2.63552,-0.38971,-0.00431,0.04906
27.7493,-0.80971,-2.96781,3.46131,-0.38114,-0.03714,0.04285
27.7591,0.21249,-2.03437,3.47661,-0.40003,-0.02279,0.04429
27.7693,-0.33167,-2.85367,4.35464,-0.37876,-0.01395,0.04576
27.7792,0.26152,-2.45517,4.06569,-0.40687,-0.01895,0.04294
27.7891,-0.19264,-2.23880,3.83739,-0.39939,-0.02000,0.04327
27.7992,0.07677,-1.45077,3.29916,-0.41869,-0.02599,0.04657
27.8093,-0.45130,-2.71538,3.34180,-0.40372,-0.01836,0.04381
27.8193,-0.38032,-1.97061,3.10757,-0.40291,-0.02163,0.04711
27.8293,-0.44996,-2.39116,3.21601,-0.39600,-0.02531,0.04871
27.8392,-0.48958,-2.11864,2.96217,-0.40247,-0.01834,0.04724
27.8493,-0.27891,-2.61358,2.79337,-0.39714,-0.02576,0.05035
27.8590,-0.47374,-2.32406,2.37841,-0.40313,-0.01561,0.05320
27.8690,-0.21905,-2.73805,2.50261,-0.39063,-0.01980,0.05021
27.8791,-0.09907,-2.91620,2.14671,-0.39709,-0.01218,0.04846
27.8891,-0.16136,-2.94673,2.20049,-0.39089,-0.01827,0.04824
27.8990,-0.16495,-2.63434,1.98567,-0.39764,-0.01096,0.05353
27.9093,-0.62612,-2.92622,2.24869,-0.39418,-0.01587,0.04576
27.9191,-0.39577,-2.82152,2.20364,-0.39018,-0.00685,0.04978
27.9292,-0.32147,-2.98441,2.18951,-0.39430,-0.02367,0.04858
27.9391,-0.66783,-2.72565,2.00318,-0.39476,-0.02763,0.04936
27.9488,-0.62032,-2.75625,1.93377,-0.39858,-0.02586,0.05158
27.9589,-0.70589,-2.72655,1.71117,-0.39789,-0.01757,0.05275
27.9693,-0.63828,-2.88310,1.85700,-0.39813,-0.02839,0.04866
27.9791,-0.39461,-2.91727,1.97698,-0.40335,-0.02150,0.05204
27.9891,-0.65928,-3.07691,2.19535,-0.40544,-0.03938,0.05225
27.9991,-0.38275,-2.93242,2.02326,-0.40240,-0.02721,0.05079
28.0090,-0.63408,-2.99484,2.32985,-0.40343,-0.03688,0.05372
28.0189,-0.20368,-3.13609,2.44215,-0.39533,-0.02639,0.05125
28.0291,-0.62345,-2.92940,2.45202,-0.39505,-0.03030,0.05270
28.0389,-0.19203,-3.04915,2.68114,-0.40750,-0.00855,-0.01802
28.0492,-0.82162,-3.08534,2.08932,-0.40087,-0.02758,0.01140
28.0589,-0.04982,-3.01942,2.63917,-0.41206,-0.00855,0.02460
28.0693,-0.28549,-2.91015,2.79648,-0.39761,-0.02133,0.03951
28.0792,0.01830,-2.74610,2.70162,-0.40185,-0.01049,0.03387
28.0893,0.02989,-2.94241,2.96547,-0.41793,-0.00604,0.15238
28.0992,-0.33276,-2.79080,3.10224,-0.40962,-0.00947,0.08704
28.1091,-0.27424,-2.68096,3.14043,-0.41111,-0.00913,0.06680
28.1191,-0.48036,-2.90452,2.87540,-0.40809,-0.01716,0.05418
28.1294,-0.44275,-3.28134,2.53197,-0.40097,-0.01988,0.05411
28.1390,-0.59093,-2.98356,2.08721,-0.41427,-0.01991,0.04898
28.1493,-0.51640,-2.36723,1.63915,-0.41374,-0.02753,0.05315
28.1591,-0.40126,-3.14535,1.89421,-0.40227,-0.02952,0.05623
28.1691,-0.36642,-3.16149,2.21322,-0.39489,-0.02382,-0.00077
28.1790,-0.37086,-2.90651,2.20557,-0.40343,-0.01761,0.00239
28.1890,-0.12001,-2.85531,2.32536,-0.40730,-0.02691,0.01991
28.1990,-0.30188,-3.12096,2.29773,-0.41564,-0.01103,0.03697
28.2090,-0.41249,-2.94700,2.41571,-0.40766,-0.01015,0.03315
28.2190,-0.39276,-2.72767,2.13480,-0.41667,-0.02589,0.03842
28.2295,-0.06153,-2.90510,1.88680,-0.41829,-0.02094,0.04421
28.2391,-0.32137,-2.82824,1.78214,-0.41476,-0.01782,0.04053
28.2493,-0.23818,-2.99646,2.14498,-0.41076,-0.02733,0.05002
28.2591,-0.36430,-2.69117,2.12595,-0.42035,-0.02410,0.04827
28.2694,-0.35282,-3.24864,2.12189,-0.40821,-0.02308,0.04650
28.2791,-0.57861,-3.18470,2.39445,-0.40703,-0.01679,0.05585
28.2892,-0.49122,-3.11377,2.25591,-0.39938,-0.01362,0.05634
28.2990,-0.46468,-3.32065,2.13157,-0.41149,-0.03139,0.04945
28.3094,-0.41715,-3.30535,2.62189,-0.41054,-0.02469,0.05915
28.3193,-0.69040,-3.04918,2.47265,-0.41202,-0.02804,0.05712
28.3293,0.29714,-3.23942,2.42300,-0.40783,-0.02097,0.05596
28.3391,-0.27629,-3.09525,2.31105,-0.40300,-0.01998,0.05592
28.3494,-0.37486,-3.45793,2.38857,-0.41453,-0.02396,0.05761
28.3590,-0.17871,-3.07851,2.53051,-0.42255,-0.02140,0.05621
28.3695,0.12006,-3.14549,2.53532,-0.40713,-0.01686,0.05370
28.3791,-0.45713,-3.23889,2.51311,-0.40765,-0.02314,0.05960
28.3891,-0.71983,-2.80510,2.52916,-0.41373,-0.01527,0.05927
28.3991,-0.58148,-3.38771,2.40679,-0.41107,-0.03253,0.06022
28.4093,-0.53082,-3.40245,2.61368,-0.40435,-0.01635,0.05375
28.4191,-0.50103,-3.25047,2.45078,-0.40981,-0.02538,0.05684
28.4292,-0.77152,-3.44709,2.60287,-0.40528,-0.02936,0.05615
28.4391,-0.47153,-3.38768,2.49735,-0.41938,-0.02960,0.05844
28.4490,-0.60791,-3.53584,2.53068,-0.41131,-0.02190,0.05578
28.4590,-0.26383,-3.45407,2.85963,-0.40880,-0.01800,0.05476
28.4694,-0.17023,-3.47361,2.60028,-0.40397,-0.02122,0.05668
28.4791,-0.10842,-3.17913,2.77472,-0.41361,-0.01315,0.05938
28.4891,-0.08866,-3.27146,2.66009,-0.41141,0.00053,0.05395
28.4991,-0.17092,-2.93304,2.42648,-0.41599,-0.01443,0.04773
28.5094,-0.34653,-3.11631,2.17034,-0.41092,-0.01237,0.04914
28.5190,-0.12561,-2.78163,2.19218,-0.41532,-0.01297,0.05122
28.5294,-0.52412,-2.70824,1.92097,-0.42076,-0.00741,0.04854
28.5391,-0.43673,-2.53745,2.08944,-0.41991,-0.01935,0.05021
28.5494,-0.55258,-3.04763,2.40346,-0.41383,-0.02570,0.04904
28.5591,-0.70704,-3.06367,2.69217,-0.40644,-0.03285,0.04691
28.5691,-0.37001,-3.24843,2.63006,-0.40957,-0.03723,0.05314
28.5790,-0.56144,-2.89162,2.71217,-0.40140,-0.02731,0.05284
28.5894,-0.51149,-3.18623,2.78126,-0.40957,-0.02325,0.04348
28.5989,-0.56470,-3.17193,2.62931,-0.40642,-0.02224,0.04466
28.6091,-0.52550,-3.21553,2.48118,-0.41612,-0.01441,0.04903
28.6191,-0.26333,-2.97168,2.60310,-0.42238,-0.01486,0.04756
28.6294,-0.05184,-2.99882,2.31858,-0.40182,-0.01894,0.04004
28.6391,-0.15640,-2.92682,2.03937,-0.41117,-0.01748,0.03808
28.6491,-0.36166,-3.11986,2.30149,-0.40803,-0.01680,0.03643
28.6590,-0.38874,-3.12792,2.26744,-0.42006,-0.01799,0.03214
28.6691,-0.20519,-2.98252,2.28043,-0.41490,-0.02826,0.02604
28.6791,-0.43455,-2.76796,2.53875,-0.40485,-0.02153,0.01189
28.6892,-0.43987,-3.10608,2.47600,-0.39108,-0.01949,0.00429
28.6991,-0.54667,-3.02060,2.62649,-0.40367,-0.01762,-0.00780
28.7092,-0.40316,-3.14365,2.51109,-0.40036,-0.01843,-0.02358
28.7191,-0.11745,-2.55925,2.53180,-0.41599,-0.03403,-0.03952
28.7292,-0.41478,-2.87889,2.34215,-0.41169,-0.01901,-0.05526
28.7390,-0.17229,-2.71138,2.39705,-0.41392,-0.02631,-0.06464
28.7492,-0.55961,-2.90697,2.39403,-0.40391,-0.01241,-0.07861
28.7591,-0.15121,-2.55029,2.49887,-0.40803,-0.02538,-0.08217
28.7694,-0.26130,-2.89329,2.76377,-0.39646,-0.02126,-0.09553
28.7791,-0.03934,-2.96902,2.64235,-0.40272,-0.02792,-0.09770
28.7892,-0.31026,-2.92986,2.58339,-0.39826,-0.02726,-0.10832
28.7991,-0.38701,-2.82315,2.55521,-0.40427,-0.02241,-0.10955
28.8092,-0.08870,-2.86582,2.52337,-0.39907,-0.02470,-0.12169
28.8190,-0.01475,-3.02676,2.60824,-0.40517,-0.01959,-0.12570
28.8290,-0.36219,-3.02772,2.84851,-0.39324,-0.02481,-0.13933
28.8390,0.00689,-3.05574,2.80786,-0.39771,-0.03123,-0.15553
28.8491,-0.01237,-3.45962,3.11148,-0.38733,-0.02589,-0.15606
28.8591,-0.41118,-3.27360,3.07296,-0.40016,-0.03679,-0.14811
28.8690,-0.01607,-3.16627,2.86153,-0.39257,-0.03909,-0.14758
28.8790,-0.07998,-3.09162,2.79865,-0.39302,-0.04289,-0.14973
28.8891,0.02218,-3.33486,2.94510,-0.38017,-0.04180,-0.14938
28.8993,-0.17688,-3.17629,2.78542,-0.39842,-0.03210,-0.14261
28.9093,-0.12968,-3.29443,2.77262,-0.37504,-0.02341,-0.14005
28.9191,-0.17226,-2.96082,2.90972,-0.39511,-0.03078,-0.13537
28.9293,-0.18799,-2.99529,2.81068,-0.39179,-0.02683,-0.13744
28.9391,-0.12353,-3.12339,2.77348,-0.38557,-0.03080,-0.13968
28.9492,-0.37651,-2.87110,2.57707,-0.39588,-0.03476,-0.13380
28.9593,-0.08821,-2.87833,2.63290,-0.39865,-0.02122,-0.13453
28.9692,-0.32242,-2.55718,2.54522,-0.39277,-0.04431,-0.13435
28.9790,-0.14013,-2.74963,2.63612,-0.39518,-0.03349,-0.13324
28.9892,-0.60568,-2.49437,2.57547,-0.38884,-0.03104,-0.12894
28.9990,-0.20909,-2.86205,2.64246,-0.39253,-0.02810,-0.12566
29.0092,-0.20638,-3.17190,2.53075,-0.37739,-0.02400,-0.11620
29.0192,-0.83879,-3.32617,2.67291,-0.37513,-0.03297,-0.11816
29.0292,1.99405,-2.23053,1.95184,-0.40354,0.05011,-0.11575
29.0390,-4.41203,-2.74149,2.53740,-0.41578,-0.20577,-0.10567
29.0491,-0.33977,-2.44598,2.95705,-0.40592,-0.01949,0.06072
29.0590,-0.01256,-2.91584,2.14414,-0.39950,-0.00529,-0.08323
29.0690,-0.23900,-3.14914,2.86135,-0.39904,-0.02613,-0.10460
29.0790,-0.08172,-2.74965,2.60560,-0.38894,-0.04130,-0.10119
29.0893,-0.24830,-2.84052,2.25513,-0.41185,-0.04062,-0.08907
29.0991,-0.12580,-3.51669,2.90247,-0.37168,-0.03732,-0.08369
29.1093,-0.29849,-2.44397,2.40606,-0.40761,-0.04085,-0.08011
29.1194,0.08172,-3.21847,2.41771,-0.39412,-0.01956,-0.07535
29.1294,-0.82687,-2.91069,2.80254,-0.40273,-0.05485,-0.07221
29.1390,-0.03662,-3.08490,2.30049,-0.40462,-0.02202,-0.06828
29.1493,-0.19443,-2.92003,2.54637,-0.39427,-0.04227,-0.07066
29.1591,0.08192,-3.13380,2.61264,-0.38639,-0.01745,-0.06435
