t_rel_s,x,y,z,qx,qy,qz,qw
16.0191,0.558628,0.306693,0.425580,0.522059,0.847121,0.036032,0.092423
16.0292,0.559124,0.306826,0.424646,0.522109,0.847163,0.035483,0.091973
16.0391,0.559645,0.306975,0.423708,0.522131,0.847218,0.034919,0.091556
16.0493,0.560205,0.307141,0.422756,0.522179,0.847260,0.034392,0.091093
16.0590,0.560819,0.307312,0.421720,0.522209,0.847315,0.033794,0.090629
16.0690,0.561438,0.307507,0.420695,0.522229,0.847378,0.033200,0.090140
16.0793,0.562067,0.307706,0.419746,0.522258,0.847425,0.032689,0.089721
16.0892,0.562655,0.307876,0.418888,0.522284,0.847467,0.032214,0.089343
16.0992,0.563182,0.308035,0.418152,0.522304,0.847504,0.031816,0.089011
16.1093,0.563653,0.308182,0.417563,0.522312,0.847535,0.031513,0.088779
16.1191,0.564095,0.308316,0.417029,0.522339,0.847552,0.031247,0.088556
16.1293,0.564505,0.308458,0.416600,0.522346,0.847572,0.031049,0.088389
16.1391,0.564905,0.308586,0.416168,0.522349,0.847593,0.030839,0.088239
16.1492,0.565344,0.308730,0.415653,0.522365,0.847616,0.030586,0.088019
16.1591,0.565833,0.308910,0.415075,0.522353,0.847655,0.030311,0.087802
16.1692,0.566347,0.309093,0.414464,0.522386,0.847673,0.030013,0.087532
16.1790,0.566927,0.309262,0.413792,0.522441,0.847679,0.029678,0.087266
16.1892,0.567574,0.309464,0.412965,0.522500,0.847695,0.029260,0.086892
16.1991,0.568315,0.309724,0.412000,0.522548,0.847721,0.028805,0.086500
16.2091,0.569092,0.310000,0.410961,0.522621,0.847738,0.028288,0.086060
16.2190,0.569979,0.310291,0.409649,0.522716,0.847759,0.027619,0.085496
16.2292,0.570844,0.310624,0.408156,0.522804,0.847803,0.026837,0.084768
16.2391,0.571754,0.310946,0.406545,0.522937,0.847820,0.025976,0.084043
16.2492,0.572642,0.311260,0.404871,0.523079,0.847836,0.025102,0.083257
16.2591,0.573481,0.311568,0.403137,0.523222,0.847857,0.024168,0.082424
16.2691,0.574262,0.311863,0.401513,0.523364,0.847867,0.023316,0.081662
16.2789,0.574988,0.312141,0.399973,0.523508,0.847866,0.022522,0.080963
16.2893,0.575644,0.312392,0.398462,0.523655,0.847865,0.021722,0.080242
16.2993,0.576249,0.312640,0.397113,0.523761,0.847874,0.021037,0.079634
16.3091,0.576821,0.312823,0.395827,0.523916,0.847849,0.020356,0.079059
16.3193,0.577376,0.313042,0.394552,0.524049,0.847836,0.019733,0.078474
16.3292,0.577874,0.313210,0.393369,0.524192,0.847812,0.019097,0.077925
16.3391,0.578339,0.313386,0.392243,0.524312,0.847797,0.018530,0.077417
16.3491,0.578766,0.313555,0.391208,0.524412,0.847790,0.017987,0.076949
16.3593,0.579191,0.313704,0.390203,0.524530,0.847768,0.017474,0.076499
16.3694,0.579573,0.313848,0.389350,0.524640,0.847742,0.017053,0.076133
16.3792,0.579945,0.313987,0.388574,0.524753,0.847708,0.016683,0.075814
16.3895,0.580282,0.314145,0.387910,0.524837,0.847687,0.016395,0.075521
16.3993,0.580636,0.314304,0.387362,0.524920,0.847656,0.016180,0.075342
16.4093,0.580957,0.314469,0.386961,0.524996,0.847621,0.016066,0.075232
16.4192,0.581256,0.314655,0.386666,0.525049,0.847593,0.016029,0.075179
16.4294,0.581536,0.314854,0.386489,0.525053,0.847588,0.016073,0.075201
16.4391,0.581822,0.315024,0.386401,0.525094,0.847553,0.016185,0.075282
16.4495,0.582063,0.315196,0.386374,0.525103,0.847536,0.016324,0.075391
16.4592,0.582326,0.315350,0.386466,0.525129,0.847495,0.016586,0.075615
16.4693,0.582560,0.315516,0.386656,0.525125,0.847462,0.016946,0.075917
16.4794,0.582808,0.315670,0.386849,0.525136,0.847420,0.017345,0.076229
16.4892,0.583041,0.315809,0.387134,0.525150,0.847363,0.017840,0.076648
16.4989,0.583300,0.315945,0.387402,0.525170,0.847294,0.018408,0.077136
16.5089,0.583541,0.316075,0.387685,0.525216,0.847204,0.019055,0.077655
16.5192,0.583795,0.316214,0.388009,0.525221,0.847122,0.019825,0.078318
16.5293,0.584072,0.316350,0.388391,0.525257,0.847007,0.020720,0.079083
16.5395,0.584340,0.316521,0.388754,0.525277,0.846893,0.021702,0.079907
16.5493,0.584660,0.316686,0.389081,0.525297,0.846771,0.022733,0.080779
16.5591,0.585025,0.316875,0.389307,0.525314,0.846640,0.023830,0.081714
16.5691,0.585429,0.317080,0.389480,0.525327,0.846506,0.024983,0.082677
16.5791,0.585895,0.317314,0.389462,0.525326,0.846384,0.026050,0.083596
16.5893,0.586405,0.317582,0.389193,0.525325,0.846278,0.026985,0.084378
16.5990,0.587042,0.317889,0.388735,0.525300,0.846183,0.027920,0.085174
16.6091,0.587704,0.318233,0.388093,0.525291,0.846096,0.028738,0.085822
16.6191,0.588526,0.318649,0.387069,0.525271,0.846032,0.029394,0.086348
16.6291,0.589370,0.319146,0.385850,0.525167,0.846043,0.029902,0.086703
16.6394,0.590390,0.319718,0.384341,0.525071,0.846058,0.030302,0.086999
16.6494,0.591433,0.320406,0.382613,0.524892,0.846150,0.030567,0.087091
16.6592,0.592625,0.321147,0.380658,0.524701,0.846254,0.030711,0.087175
16.6695,0.593778,0.321986,0.378684,0.524458,0.846403,0.030836,0.087151
16.6791,0.594994,0.322834,0.376698,0.524218,0.846547,0.030926,0.087163
16.6892,0.596174,0.323755,0.374724,0.523960,0.846707,0.031029,0.087121
16.6993,0.597382,0.324679,0.372827,0.523667,0.846873,0.031184,0.087215
16.7095,0.598553,0.325639,0.371149,0.523365,0.847034,0.031484,0.087357
16.7191,0.599744,0.326626,0.369432,0.523045,0.847204,0.031781,0.087516
16.7291,0.600857,0.327564,0.367831,0.522750,0.847363,0.032059,0.087636
16.7393,0.601940,0.328469,0.366381,0.522449,0.847510,0.032408,0.087887
16.7492,0.602951,0.329341,0.365057,0.522153,0.847656,0.032805,0.088090
16.7590,0.603970,0.330162,0.363931,0.521894,0.847749,0.033373,0.088519
16.7693,0.604922,0.330909,0.363078,0.521666,0.847810,0.034042,0.089019
16.7790,0.605808,0.331625,0.362413,0.521437,0.847856,0.034833,0.089610
16.7891,0.606634,0.332258,0.361962,0.521233,0.847878,0.035662,0.090265
16.7993,0.607454,0.332854,0.361705,0.521063,0.847854,0.036666,0.091068
16.8091,0.608209,0.333376,0.361562,0.520910,0.847819,0.037665,0.091856
16.8191,0.608922,0.333843,0.361499,0.520792,0.847755,0.038695,0.092675
16.8290,0.609617,0.334219,0.361581,0.520727,0.847650,0.039770,0.093549
16.8391,0.610266,0.334588,0.361745,0.520679,0.847523,0.040905,0.094473
16.8493,0.610866,0.334912,0.362056,0.520637,0.847383,0.042086,0.095432
16.8594,0.611419,0.335224,0.362491,0.520595,0.847230,0.043354,0.096447
16.8692,0.611928,0.335489,0.362991,0.520567,0.847068,0.044584,0.097459
16.8793,0.612373,0.335752,0.363550,0.520522,0.846915,0.045809,0.098453
16.8892,0.612748,0.335995,0.364149,0.520488,0.846758,0.046997,0.099417
16.8995,0.613111,0.336225,0.364736,0.520439,0.846610,0.048166,0.100372
16.9090,0.613412,0.336440,0.365293,0.520402,0.846469,0.049223,0.101235
16.9194,0.613671,0.336651,0.365878,0.520352,0.846332,0.050298,0.102108
16.9292,0.613910,0.336857,0.366443,0.520289,0.846205,0.051357,0.102951
16.9392,0.614094,0.337056,0.367002,0.520220,0.846083,0.052369,0.103785
16.9492,0.614280,0.337261,0.367510,0.520139,0.845974,0.053335,0.104591
16.9591,0.614434,0.337530,0.368004,0.520033,0.845876,0.054366,0.105375
16.9691,0.614605,0.337758,0.368411,0.519971,0.845761,0.055277,0.106130
16.9791,0.614768,0.338016,0.368757,0.519869,0.845679,0.056141,0.106825
16.9892,0.614991,0.338326,0.368913,0.519762,0.845610,0.056959,0.107457
16.9992,0.615328,0.338690,0.368939,0.519658,0.845522,0.057860,0.108168
17.0092,0.615724,0.339127,0.368828,0.519512,0.845464,0.058778,0.108826
17.0193,0.616223,0.339636,0.368481,0.519353,0.845420,0.059654,0.109448
17.0291,0.616793,0.340173,0.368024,0.519189,0.845385,0.060507,0.110026
17.0391,0.617460,0.340745,0.367387,0.519020,0.845360,0.061304,0.110573
17.0493,0.618166,0.341320,0.366648,0.518865,0.845346,0.062005,0.111012
17.0592,0.618967,0.341904,0.365727,0.518725,0.845339,0.062611,0.111386
17.0691,0.619785,0.342495,0.364707,0.518551,0.845376,0.063102,0.111631
17.0792,0.620639,0.343042,0.363605,0.518423,0.845399,0.063489,0.111836
17.0894,0.621488,0.343613,0.362287,0.518299,0.845466,0.063669,0.111797
17.0990,0.622389,0.344114,0.360939,0.518217,0.845508,0.063800,0.111787
17.1093,0.623251,0.344595,0.359549,0.518118,0.845583,0.063816,0.111673
17.1192,0.624136,0.345048,0.358088,0.518066,0.845632,0.063811,0.111543
17.1291,0.624973,0.345477,0.356759,0.518006,0.845678,0.063867,0.111444
17.1391,0.625806,0.345848,0.355563,0.517978,0.845681,0.063977,0.111484
17.1490,0.626589,0.346205,0.354518,0.517944,0.845678,0.064174,0.111559
17.1592,0.627383,0.346543,0.353576,0.517909,0.845650,0.064516,0.111733
17.1690,0.628134,0.346816,0.352842,0.517902,0.845582,0.064927,0.112041
17.1791,0.628859,0.347093,0.352166,0.517884,0.845514,0.065371,0.112379
17.1894,0.629539,0.347338,0.351533,0.517884,0.845433,0.065825,0.112725
17.1994,0.630232,0.347588,0.350967,0.517872,0.845338,0.066405,0.113152
17.2094,0.630879,0.347818,0.350493,0.517848,0.845245,0.067002,0.113598
17.2193,0.631520,0.348051,0.349984,0.517837,0.845138,0.067619,0.114082
17.2291,0.632102,0.348256,0.349576,0.517820,0.845029,0.068274,0.114575
17.2392,0.632657,0.348457,0.349147,0.517792,0.844928,0.068885,0.115078
17.2493,0.633170,0.348637,0.348763,0.517766,0.844831,0.069476,0.115547
17.2592,0.633684,0.348830,0.348304,0.517762,0.844727,0.070056,0.115980
17.2692,0.634131,0.348994,0.347934,0.517729,0.844642,0.070605,0.116410
17.2794,0.634595,0.349143,0.347477,0.517734,0.844545,0.071090,0.116800
17.2893,0.635008,0.349318,0.347043,0.517705,0.844472,0.071573,0.117156
17.2994,0.635446,0.349465,0.346620,0.517670,0.844395,0.072071,0.117561
17.3094,0.635825,0.349619,0.346234,0.517663,0.844308,0.072540,0.117926
17.3194,0.636204,0.349770,0.345944,0.517622,0.844221,0.073118,0.118372
17.3292,0.636529,0.349960,0.345724,0.517562,0.844137,0.073743,0.118847
17.3394,0.636835,0.350122,0.345561,0.517513,0.844041,0.074399,0.119332
17.3494,0.637086,0.350318,0.345492,0.517411,0.843967,0.075106,0.119851
17.3589,0.637330,0.350527,0.345539,0.517318,0.843853,0.075993,0.120495
17.3693,0.637530,0.350712,0.345593,0.517222,0.843750,0.076820,0.121103
17.3791,0.637712,0.350912,0.345735,0.517116,0.843640,0.077715,0.121749
17.3895,0.637868,0.351083,0.345919,0.517014,0.843524,0.078613,0.122411
17.3992,0.638026,0.351245,0.346145,0.516912,0.843389,0.079582,0.123140
17.4094,0.638141,0.351409,0.346346,0.516811,0.843273,0.080503,0.123756
17.4193,0.638255,0.351560,0.346574,0.516686,0.843156,0.081445,0.124456
17.4292,0.638349,0.351738,0.346780,0.516573,0.843037,0.082415,0.125099
17.4393,0.638429,0.351942,0.346937,0.516436,0.842939,0.083326,0.125715
17.4495,0.638502,0.352163,0.347139,0.516270,0.842854,0.084289,0.126327
17.4593,0.638533,0.352508,0.347298,0.516015,0.842820,0.085265,0.126937
17.4693,0.638510,0.352921,0.347486,0.515719,0.842816,0.086239,0.127506
17.4791,0.638448,0.353432,0.347667,0.515356,0.842852,0.087198,0.128084
17.4891,0.638322,0.354050,0.347868,0.514922,0.842925,0.088189,0.128668
17.4992,0.638139,0.354821,0.348098,0.514374,0.843045,0.089267,0.129325
17.5093,0.637897,0.355665,0.348343,0.513793,0.843191,0.090356,0.129927
17.5191,0.637623,0.356645,0.348506,0.513091,0.843399,0.091436,0.130591
17.5291,0.637337,0.357661,0.348682,0.512391,0.843594,0.092568,0.131283
17.5392,0.637043,0.358735,0.348805,0.511659,0.843806,0.093701,0.131975
17.5495,0.636786,0.359819,0.348766,0.510926,0.844032,0.094766,0.132606
17.5591,0.636584,0.360952,0.348634,0.510160,0.844259,0.095887,0.133298
17.5692,0.636465,0.362017,0.348334,0.509434,0.844488,0.096900,0.133895
17.5793,0.636405,0.363059,0.347869,0.508720,0.844725,0.097802,0.134453
17.5892,0.636454,0.364012,0.347158,0.508104,0.844945,0.098503,0.134890
17.5995,0.636658,0.364909,0.346167,0.507569,0.845139,0.099088,0.135260
17.6091,0.636904,0.365752,0.345027,0.507059,0.845362,0.099517,0.135464
17.6190,0.637320,0.366516,0.343593,0.506649,0.845556,0.099790,0.135587
17.6294,0.637818,0.367197,0.341966,0.506323,0.845739,0.099886,0.135593
17.6391,0.638431,0.367851,0.340334,0.506004,0.845905,0.100020,0.135651
17.6491,0.639097,0.368441,0.338642,0.505738,0.846058,0.100088,0.135638
17.6592,0.639832,0.368978,0.336934,0.505526,0.846176,0.100124,0.135667
17.6694,0.640583,0.369450,0.335421,0.505342,0.846259,0.100244,0.135745
17.6793,0.641340,0.369906,0.334094,0.505150,0.846317,0.100449,0.135944
17.6892,0.642041,0.370334,0.332920,0.504988,0.846361,0.100663,0.136114
17.6993,0.642731,0.370715,0.331985,0.504839,0.846358,0.101007,0.136431
17.7092,0.643348,0.371064,0.331296,0.504668,0.846355,0.101404,0.136789
17.7192,0.643943,0.371355,0.330807,0.504540,0.846294,0.101927,0.137246
17.7293,0.644463,0.371638,0.330466,0.504416,0.846220,0.102466,0.137756
17.7392,0.644938,0.371883,0.330361,0.504282,0.846119,0.103149,0.138356
17.7491,0.645338,0.372100,0.330354,0.504160,0.846017,0.103786,0.138945
17.7593,0.645700,0.372297,0.330504,0.504049,0.845890,0.104502,0.139585
17.7693,0.645988,0.372475,0.330729,0.503949,0.845766,0.105192,0.140175
17.7791,0.646243,0.372595,0.330991,0.503858,0.845654,0.105788,0.140734
17.7893,0.646405,0.372745,0.331337,0.503749,0.845537,0.106449,0.141324
17.7993,0.646567,0.372876,0.331674,0.503651,0.845405,0.107133,0.141948
17.8092,0.646673,0.373018,0.332006,0.503518,0.845289,0.107830,0.142582
17.8192,0.646770,0.373162,0.332330,0.503390,0.845159,0.108582,0.143228
17.8292,0.646856,0.373266,0.332680,0.503258,0.845023,0.109329,0.143926
17.8393,0.646933,0.373383,0.332993,0.503125,0.844885,0.110121,0.144598
17.8494,0.646994,0.373483,0.333293,0.502963,0.844770,0.110851,0.145272
17.8591,0.647037,0.373592,0.333510,0.502811,0.844667,0.111513,0.145888
17.8692,0.647095,0.373681,0.333753,0.502649,0.844570,0.112187,0.146490
17.8793,0.647140,0.373781,0.333931,0.502492,0.844498,0.112736,0.147023
17.8895,0.647211,0.373823,0.334100,0.502346,0.844424,0.113246,0.147555
17.8990,0.647277,0.373843,0.334222,0.502211,0.844367,0.113672,0.148012
17.9094,0.647356,0.373848,0.334379,0.502030,0.844343,0.114063,0.148461
17.9193,0.647426,0.373850,0.334509,0.501854,0.844325,0.114419,0.148882
17.9294,0.647480,0.373855,0.334670,0.501648,0.844333,0.114742,0.149283
17.9391,0.647541,0.373849,0.334778,0.501469,0.844345,0.114988,0.149627
17.9493,0.647581,0.373856,0.334902,0.501289,0.844362,0.115230,0.149949
17.9590,0.647616,0.373868,0.334958,0.501090,0.844415,0.115391,0.150190
17.9692,0.647647,0.373857,0.334974,0.500911,0.844478,0.115471,0.150373
17.9793,0.647676,0.373849,0.335074,0.500729,0.844529,0.115593,0.150596
17.9892,0.647680,0.373874,0.335111,0.500536,0.844608,0.115663,0.150740
17.9990,0.647683,0.373908,0.335145,0.500353,0.844688,0.115711,0.150862
18.0092,0.647687,0.373905,0.335182,0.500201,0.844755,0.115749,0.150965
18.0192,0.647699,0.373899,0.335183,0.500062,0.844823,0.115753,0.151038
18.0291,0.647699,0.373907,0.335187,0.499931,0.844894,0.115731,0.151095
18.0392,0.647710,0.373895,0.335178,0.499859,0.844932,0.115714,0.151134
18.0492,0.647704,0.373888,0.335212,0.499737,0.844995,0.115696,0.151198
18.0592,0.647725,0.373882,0.335182,0.499668,0.845038,0.115668,0.151206
18.0693,0.647754,0.373841,0.335233,0.499603,0.845066,0.115680,0.151256
18.0797,0.647766,0.373833,0.335260,0.499506,0.845117,0.115663,0.151307
18.0895,0.647786,0.373835,0.335294,0.499439,0.845146,0.115671,0.151360
18.0992,0.647823,0.373822,0.335362,0.499372,0.845169,0.115702,0.151427
18.1090,0.647848,0.373838,0.335486,0.499275,0.845197,0.115770,0.151537
18.1190,0.647892,0.373837,0.335555,0.499204,0.845221,0.115814,0.151606
18.1290,0.647928,0.373856,0.335664,0.499133,0.845235,0.115868,0.151721
18.1394,0.647975,0.373855,0.335782,0.499098,0.845227,0.115924,0.151834
18.1493,0.648035,0.373867,0.335929,0.499106,0.845187,0.116022,0.151958
18.1591,0.648097,0.373861,0.336103,0.499121,0.845140,0.116083,0.152124
18.1692,0.648160,0.373876,0.336279,0.499153,0.845078,0.116197,0.152272
18.1793,0.648242,0.373878,0.336478,0.499231,0.844990,0.116286,0.152439
18.1892,0.648340,0.373861,0.336626,0.499283,0.844923,0.116364,0.152583
18.1992,0.648422,0.373876,0.336890,0.499380,0.844812,0.116465,0.152798
18.2092,0.648501,0.373900,0.337123,0.499437,0.844727,0.116550,0.153022
18.2191,0.648577,0.373894,0.337370,0.499566,0.844603,0.116621,0.153231
18.2292,0.648646,0.373899,0.337592,0.499677,0.844490,0.116678,0.153446
18.2392,0.648712,0.373907,0.337800,0.499817,0.844362,0.116765,0.153630
18.2492,0.648751,0.373918,0.337965,0.499954,0.844248,0.116808,0.153773
18.2590,0.648794,0.373918,0.338140,0.500090,0.844133,0.116840,0.153945
18.2694,0.648828,0.373908,0.338298,0.500242,0.844007,0.116901,0.154091
18.2790,0.648847,0.373921,0.338497,0.500378,0.843890,0.116973,0.154238
18.2892,0.648864,0.373935,0.338591,0.500502,0.843794,0.116990,0.154345
18.2991,0.648881,0.373929,0.338701,0.500643,0.843688,0.117041,0.154432
18.3094,0.648883,0.373957,0.338762,0.500760,0.843605,0.117042,0.154503
18.3190,0.648882,0.373994,0.338835,0.500838,0.843543,0.117064,0.154574
18.3293,0.648853,0.374076,0.338816,0.500886,0.843516,0.117048,0.154574
18.3391,0.648816,0.374155,0.338820,0.500952,0.843477,0.117038,0.154584
18.3491,0.648754,0.374280,0.338820,0.500980,0.843458,0.117056,0.154581
18.3589,0.648682,0.374448,0.338819,0.500963,0.843467,0.117066,0.154581
18.3694,0.648604,0.374615,0.338846,0.500938,0.843476,0.117104,0.154584
18.3790,0.648499,0.374852,0.338879,0.500876,0.843502,0.117165,0.154595
18.3893,0.648372,0.375099,0.338945,0.500815,0.843525,0.117227,0.154622
18.3995,0.648251,0.375359,0.339029,0.500740,0.843552,0.117298,0.154661
18.4093,0.648113,0.375641,0.339100,0.500641,0.843592,0.117369,0.154710
18.4193,0.647971,0.375933,0.339158,0.500545,0.843637,0.117408,0.154751
18.4293,0.647812,0.376246,0.339235,0.500437,0.843681,0.117488,0.154796
18.4393,0.647665,0.376548,0.339314,0.500296,0.843743,0.117568,0.154854
18.4494,0.647508,0.376831,0.339354,0.500178,0.843806,0.117576,0.154882
18.4591,0.647362,0.377127,0.339401,0.500045,0.843870,0.117627,0.154927
18.4692,0.647224,0.377368,0.339441,0.499933,0.843924,0.117652,0.154976
18.4793,0.647093,0.377625,0.339487,0.499825,0.843977,0.117689,0.155005
18.4893,0.646970,0.377848,0.339525,0.499723,0.844028,0.117718,0.155033
18.4992,0.646883,0.378040,0.339548,0.499657,0.844060,0.117750,0.155048
18.5093,0.646806,0.378211,0.339591,0.499590,0.844088,0.117786,0.155088
18.5194,0.646736,0.378367,0.339649,0.499553,0.844097,0.117830,0.155123
18.5293,0.646694,0.378488,0.339727,0.499545,0.844084,0.117908,0.155161
18.5391,0.646641,0.378609,0.339800,0.499526,0.844078,0.117967,0.155210
18.5491,0.646623,0.378688,0.339871,0.499543,0.844053,0.118026,0.155246
18.5593,0.646603,0.378762,0.339946,0.499541,0.844040,0.118079,0.155286
18.5694,0.646593,0.378842,0.340003,0.499546,0.844021,0.118134,0.155328
18.5793,0.646589,0.378874,0.340063,0.499590,0.843981,0.118199,0.155352
18.5895,0.646584,0.378909,0.340105,0.499613,0.843960,0.118218,0.155376
18.5991,0.646599,0.378920,0.340158,0.499651,0.843924,0.118248,0.155429
18.6094,0.646599,0.378940,0.340187,0.499661,0.843912,0.118270,0.155449
18.6194,0.646598,0.378956,0.340210,0.499690,0.843888,0.118294,0.155467
18.6293,0.646607,0.378959,0.340236,0.499733,0.843857,0.118296,0.155490
18.6390,0.646607,0.378966,0.340252,0.499731,0.843854,0.118312,0.155504
18.6493,0.646620,0.378957,0.340258,0.499764,0.843835,0.118310,0.155505
18.6590,0.646622,0.378967,0.340256,0.499781,0.843823,0.118317,0.155508
18.6692,0.646619,0.378963,0.340246,0.499797,0.843816,0.118299,0.155507
18.6793,0.646622,0.378964,0.340259,0.499813,0.843804,0.118313,0.155512
18.6892,0.646612,0.378979,0.340264,0.499819,0.843801,0.118307,0.155516
18.6991,0.646624,0.378979,0.340249,0.499825,0.843802,0.118294,0.155502
18.7093,0.646609,0.378983,0.340268,0.499839,0.843793,0.118289,0.155506
18.7194,0.646598,0.379002,0.340242,0.499827,0.843813,0.118249,0.155464
18.7293,0.646588,0.379010,0.340253,0.499825,0.843818,0.118234,0.155458
18.7391,0.646583,0.379007,0.340252,0.499824,0.843824,0.118210,0.155447
18.7492,0.646562,0.379039,0.340256,0.499795,0.843850,0.118176,0.155425
18.7592,0.646550,0.379042,0.340303,0.499760,0.843867,0.118180,0.155442
18.7691,0.646531,0.379065,0.340336,0.499741,0.843879,0.118177,0.155443
