t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
1.9789,-2.248108,-1.663438,1.362351,-1.350890,-1.579612,2.858998,0.000648,0.020934,0.247978,-0.003912,0.003742,-0.000348,0.4944,-1.1975,-1.1203,-0.5753,-0.0020,-0.1384
1.9890,-2.248061,-1.663222,1.364785,-1.350865,-1.579612,2.858970,0.000920,0.021684,0.248424,-0.001828,0.000563,-0.000350,0.5341,-0.9635,-0.8303,-0.5279,-0.0772,-0.1408
1.9989,-2.248102,-1.663050,1.367230,-1.350892,-1.579632,2.858985,0.000653,0.015687,0.232587,-0.004530,-0.001755,-0.000329,0.5566,-1.2075,-1.3232,-0.5913,-0.1818,-0.1432
2.0089,-2.248056,-1.662867,1.369492,-1.350883,-1.579672,2.858942,0.002021,0.017988,0.224021,-0.001174,-0.007774,-0.000331,0.5197,-1.1228,-1.2584,-0.5662,-0.2501,-0.1361
2.0190,-2.248067,-1.662648,1.371653,-1.350955,-1.579799,2.858932,0.002748,0.015917,0.209349,-0.003524,-0.014719,-0.000294,0.6755,-1.4235,-1.4782,-0.5708,-0.2260,-0.1434
2.0292,-2.247965,-1.662548,1.373612,-1.350947,-1.579928,2.858998,0.006227,0.014907,0.194784,-0.001203,-0.013505,-0.000256,0.7108,-1.2050,-1.0908,-0.5170,-0.2302,-0.1438
2.0391,-2.247924,-1.662373,1.375474,-1.350952,-1.580059,2.858958,0.009232,0.012525,0.180644,-0.000589,-0.013696,-0.000239,0.7560,-1.3523,-1.4045,-0.5346,-0.2353,-0.1317
2.0491,-2.247820,-1.662264,1.377249,-1.350952,-1.580172,2.858970,0.011385,0.013805,0.169987,-0.000444,-0.013996,-0.000257,0.7390,-1.2451,-1.3795,-0.5134,-0.2423,-0.1527
2.0590,-2.247680,-1.662165,1.378896,-1.350988,-1.580332,2.858958,0.012931,0.009014,0.158256,-0.000377,-0.014282,-0.000271,0.7704,-1.5389,-1.4833,-0.5560,-0.2121,-0.1392
2.0688,-2.247533,-1.662129,1.380435,-1.350924,-1.580455,2.858985,0.013616,0.005937,0.149398,-0.000269,-0.011622,-0.000250,0.6396,-1.3217,-1.4806,-0.5258,-0.2211,-0.1404
2.0792,-2.247390,-1.662030,1.381854,-1.351014,-1.580584,2.858973,0.013712,0.007242,0.143911,-0.000222,-0.010848,-0.000237,0.6708,-1.1371,-1.1966,-0.4966,-0.1995,-0.1382
2.0891,-2.247272,-1.661986,1.383327,-1.350983,-1.580664,2.858942,0.013026,0.008570,0.144633,-0.000216,-0.009193,-0.000224,0.6794,-1.0092,-1.1507,-0.4939,-0.1832,-0.1442
2.0990,-2.247156,-1.661969,1.384754,-1.350988,-1.580740,2.858939,0.011901,0.006573,0.139287,-0.000187,-0.006561,-0.000197,0.6547,-1.0410,-1.1947,-0.5224,-0.1827,-0.1375
2.1090,-2.247028,-1.661886,1.386132,-1.350960,-1.580773,2.858958,0.012708,0.015407,0.150340,-0.000147,-0.003963,-0.000168,0.5730,-0.6356,-0.5442,-0.4483,-0.1998,-0.1421
2.1192,-2.246912,-1.661755,1.387627,-1.351051,-1.580777,2.858965,0.012156,0.011813,0.157923,-0.000179,-0.003631,-0.000142,0.6312,-0.8690,-0.7520,-0.4721,-0.1961,-0.1436
2.1291,-2.246744,-1.661628,1.389295,-1.351003,-1.580852,2.858961,0.012841,0.012936,0.168842,-0.000142,-0.003353,-0.000147,0.6289,-0.7753,-0.8310,-0.4670,-0.1916,-0.1506
2.1390,-2.246613,-1.661516,1.390966,-1.351043,-1.580892,2.858965,0.013827,0.013118,0.171309,-0.000135,-0.002189,-0.000148,0.6451,-0.9108,-0.8215,-0.4851,-0.1979,-0.1402
2.1491,-2.246494,-1.661310,1.392735,-1.351034,-1.580896,2.858958,0.015118,0.020717,0.190329,-0.000120,-0.001950,-0.000135,0.7542,-0.6742,-0.5975,-0.4177,-0.1937,-0.1229
2.1589,-2.246322,-1.661181,1.394658,-1.351058,-1.580932,2.858946,0.016552,0.015449,0.194471,-0.000108,-0.002794,-0.000122,0.7473,-0.9655,-1.0218,-0.4882,-0.1915,-0.1310
2.1689,-2.246134,-1.661026,1.396612,-1.350991,-1.580928,2.858930,0.019416,0.017455,0.197808,-0.000098,-0.001314,-0.000127,0.6814,-0.9533,-1.1412,-0.5125,-0.2007,-0.1462
2.1790,-2.245925,-1.660827,1.398557,-1.351027,-1.580959,2.858961,0.023709,0.021805,0.189919,-0.000152,-0.002658,-0.000117,1.1222,-0.7045,-1.2863,-0.5244,-0.1917,-0.1324
2.1889,-2.245595,-1.660537,1.400383,-1.351003,-1.580995,2.858989,0.047423,0.040700,0.183343,-0.000824,-0.005443,-0.000105,1.2253,-0.4497,-1.1445,-0.4746,-0.1639,-0.1277
2.1990,-2.245063,-1.660111,1.402118,-1.351008,-1.581100,2.858946,0.061547,0.045304,0.160865,-0.000577,-0.008740,-0.000093,1.2506,-0.7389,-1.3159,-0.5211,-0.1840,-0.1453
2.2090,-2.244297,-1.659600,1.403637,-1.351015,-1.581210,2.858949,0.098615,0.079003,0.152714,-0.000341,-0.012073,-0.000097,2.2738,0.2636,-1.1601,-0.4768,-0.2273,-0.1329
2.2188,-2.243107,-1.658756,1.405036,-1.351078,-1.581483,2.858930,0.135790,0.100722,0.130747,-0.000531,-0.023842,-0.000093,2.7842,0.4128,-1.3228,-0.5092,-0.1400,-0.1308
2.2289,-2.241338,-1.657566,1.406219,-1.351062,-1.581659,2.858965,0.215901,0.160898,0.119694,-0.001216,-0.024283,-0.000096,2.9583,1.0069,-1.0973,-0.4864,-0.2287,-0.1253
2.2390,-2.238900,-1.655897,1.407290,-1.351131,-1.582127,2.858980,0.270668,0.185072,0.096074,-0.008914,-0.048341,-0.000092,2.4620,0.4465,-1.2918,-0.4750,-0.2174,-0.1357
2.2488,-2.235952,-1.653895,1.408130,-1.351154,-1.582707,2.858961,0.330871,0.231982,0.087252,-0.004234,-0.065052,-0.000086,3.0919,1.2567,-1.2244,-0.5459,-0.3063,-0.1324
2.2589,-2.232449,-1.651404,1.408885,-1.351306,-1.583627,2.858930,0.371118,0.251493,0.068803,-0.015722,-0.095087,-0.000092,2.1905,0.0583,-1.4484,-0.4680,-0.2626,-0.1352
2.2688,-2.228595,-1.648703,1.409510,-1.351302,-1.584523,2.858938,0.410612,0.278772,0.059752,-0.003825,-0.115612,-0.000087,2.3286,0.6947,-1.0903,-0.5656,-0.3037,-0.1310
2.2790,-2.224441,-1.645680,1.410076,-1.351504,-1.585923,2.858968,0.416875,0.295726,0.051231,-0.012551,-0.147895,-0.000082,1.6165,0.0056,-1.2090,-0.4657,-0.2462,-0.1226
2.2893,-2.220242,-1.642555,1.410600,-1.351470,-1.587313,2.858958,0.413462,0.308031,0.048978,-0.004226,-0.161765,-0.000000,1.1846,-0.4801,-1.3925,-0.5770,-0.4362,-0.1240
2.2990,-2.216161,-1.639402,1.411080,-1.351558,-1.589195,2.858915,0.391094,0.295640,0.042009,-0.010028,-0.186915,-0.000081,0.5819,-1.6701,-1.7445,-0.5743,-0.3261,-0.1348
2.3091,-2.212320,-1.636451,1.411497,-1.351601,-1.591049,2.858907,0.369815,0.292774,0.043637,-0.003094,-0.209401,-0.000074,1.1963,-0.6902,-1.5159,-0.5817,-0.4008,-0.1163
2.3190,-2.208696,-1.633572,1.411936,-1.351733,-1.593417,2.858934,0.340621,0.272900,0.035546,-0.013288,-0.235773,-0.000069,0.9331,-1.5310,-1.7065,-0.5461,-0.3500,-0.1114
2.3294,-2.205412,-1.631032,1.412302,-1.351761,-1.595801,2.858911,0.315870,0.254545,0.033042,-0.004042,-0.248920,-0.000064,0.8502,-1.4917,-1.7191,-0.5939,-0.3700,-0.1193
2.3390,-2.202474,-1.628698,1.412539,-1.351872,-1.598381,2.858918,0.283914,0.228287,0.027202,-0.008324,-0.259613,-0.000060,0.2221,-2.0229,-1.9002,-0.5612,-0.3381,-0.1264
2.3490,-2.199938,-1.626602,1.412794,-1.351928,-1.600955,2.858946,0.245980,0.198006,0.021528,-0.003859,-0.253940,-0.000056,0.7138,-1.2454,-1.5824,-0.5668,-0.3396,-0.1204
2.3590,-2.197708,-1.624778,1.413029,-1.351988,-1.603494,2.858918,0.208137,0.172493,0.017352,-0.008659,-0.247256,-0.000053,0.5199,-1.8018,-1.6458,-0.5318,-0.2668,-0.1266
2.3690,-2.195800,-1.623148,1.413205,-1.352008,-1.605718,2.858949,0.173518,0.147355,0.016324,-0.002744,-0.223360,-0.000050,0.1536,-1.9594,-1.7272,-0.5733,-0.2380,-0.1079
2.3789,-2.194269,-1.621808,1.413318,-1.352048,-1.607787,2.858934,0.147341,0.128999,0.015083,-0.003093,-0.199409,-0.000000,0.7493,-2.0662,-1.5602,-0.5380,-0.2307,-0.1207
2.3890,-2.192892,-1.620603,1.413490,-1.352116,-1.609752,2.858918,0.141415,0.116798,0.018429,-0.002475,-0.186788,-0.000000,1.0356,-1.6064,-1.5025,-0.5094,-0.2501,-0.1763
2.3988,-2.191549,-1.619561,1.413685,-1.352104,-1.611528,2.858907,0.129897,0.097311,0.016566,-0.001182,-0.174015,-0.003465,0.7704,-1.7999,-1.5977,-0.5439,-0.2316,-0.1842
2.4089,-2.190256,-1.618613,1.413841,-1.352128,-1.613151,2.858873,0.134384,0.106853,0.020412,-0.001462,-0.161193,-0.005934,1.1788,-0.6847,-1.2380,-0.4777,-0.2159,-0.1704
2.4190,-2.188886,-1.617557,1.413996,-1.352172,-1.614752,2.858798,0.140724,0.109723,0.016767,-0.003160,-0.154354,-0.004883,1.2945,-0.5534,-1.2286,-0.5005,-0.2158,-0.1612
2.4291,-2.187354,-1.616425,1.414125,-1.352184,-1.616259,2.858781,0.162564,0.136789,0.018888,-0.001339,-0.146590,-0.003591,1.5364,-0.0687,-1.1049,-0.4735,-0.2548,-0.1802
2.4389,-2.185620,-1.615030,1.414253,-1.352244,-1.617779,2.858707,0.177301,0.141663,0.013129,-0.006527,-0.143600,-0.002667,1.3227,-0.1714,-1.2338,-0.4442,-0.1857,-0.1636
2.4489,-2.183778,-1.613544,1.414397,-1.352247,-1.619150,2.858730,0.195882,0.160792,0.015221,-0.003445,-0.131246,-0.001488,1.5924,-0.1679,-1.1720,-0.5042,-0.1756,-0.1566
2.4589,-2.181740,-1.611794,1.414532,-1.352343,-1.620409,2.858726,0.200468,0.164522,0.011919,-0.010389,-0.119429,-0.000901,1.2647,-0.7827,-1.3574,-0.4825,-0.1588,-0.1471
2.4690,-2.179681,-1.610028,1.414660,-1.352367,-1.621423,2.858745,0.204868,0.170291,0.011505,-0.007413,-0.100770,-0.000554,1.4604,-0.5724,-1.2721,-0.5346,-0.2069,-0.1398
2.4787,-2.177599,-1.608277,1.414804,-1.352514,-1.622471,2.858718,0.207022,0.165706,0.012361,-0.016355,-0.089336,-0.000400,1.2793,-1.0588,-1.4168,-0.5445,-0.1706,-0.1140
2.4889,-2.175532,-1.606613,1.414975,-1.352649,-1.623174,2.858711,0.203928,0.159635,0.017155,-0.016247,-0.071157,-0.000313,1.2053,-1.4138,-1.4955,-0.5678,-0.1858,-0.0999
2.4990,-2.173565,-1.605043,1.415131,-1.352858,-1.623869,2.858718,0.193596,0.143578,0.017398,-0.023285,-0.060993,-0.000257,0.8516,-1.8755,-1.5341,-0.5683,-0.1730,-0.0912
2.5089,-2.171706,-1.603757,1.415366,-1.353120,-1.624337,2.858718,0.185407,0.126848,0.026298,-0.031844,-0.042258,-0.000191,1.1694,-1.3714,-1.2610,-0.6096,-0.1928,-0.0621
2.5190,-2.169971,-1.602554,1.415646,-1.353602,-1.624771,2.858718,0.168427,0.106859,0.032549,-0.053191,-0.037125,-0.000051,0.9171,-1.5133,-1.2351,-0.5411,-0.1559,-0.0368
2.5289,-2.168380,-1.601589,1.416025,-1.354168,-1.625011,2.858730,0.151854,0.091801,0.042607,-0.063691,-0.023677,-0.000000,0.8073,-1.5617,-1.1701,-0.5955,-0.1811,-0.0088
2.5390,-2.166966,-1.600793,1.416484,-1.354929,-1.625243,2.858733,0.137390,0.075003,0.050673,-0.081186,-0.016611,-0.000000,0.4386,-1.8225,-1.1521,-0.5985,-0.1987,0.0067
2.5489,-2.165768,-1.600100,1.417055,-1.355861,-1.625350,2.858745,0.118473,0.065123,0.066726,-0.105573,-0.010189,0.000674,0.7993,-1.4122,-1.0504,-0.6555,-0.1732,-0.0005
2.5589,-2.164669,-1.599549,1.417777,-1.357124,-1.625396,2.858754,0.099162,0.051702,0.072528,-0.136137,-0.003770,0.000721,0.7375,-1.6482,-0.9847,-0.5421,-0.1482,0.0139
2.5691,-2.163700,-1.599102,1.418532,-1.358511,-1.625396,2.858735,0.087281,0.045457,0.079911,-0.146889,-0.000393,0.001008,0.5982,-1.6939,-1.1380,-0.6099,-0.1318,0.0351
2.5787,-2.162934,-1.598691,1.419364,-1.360071,-1.625372,2.858750,0.076393,0.043062,0.085182,-0.161234,-0.000187,0.001258,0.3398,-1.1774,-1.0242,-0.5874,-0.1136,0.0475
2.5891,-2.162261,-1.598233,1.420234,-1.361832,-1.625391,2.858781,0.063635,0.057633,0.092634,-0.185491,-0.000123,0.001037,0.7046,-0.9900,-1.0446,-0.6126,-0.0921,0.0321
2.5989,-2.161645,-1.597755,1.421140,-1.363759,-1.625415,2.858809,0.056856,0.054068,0.089602,-0.206675,-0.000092,0.001379,0.5771,-1.0846,-1.2617,-0.5647,-0.1166,0.0217
2.6093,-2.161138,-1.597201,1.422038,-1.365839,-1.625387,2.858786,0.054896,0.082634,0.091759,-0.221833,-0.000041,0.001121,0.7416,0.4512,-0.9102,-0.6618,-0.0682,0.0566
2.6190,-2.160555,-1.596321,1.422858,-1.368327,-1.625427,2.858821,0.056369,0.104110,0.083735,-0.252641,-0.000000,0.001757,1.0225,0.3615,-1.1073,-0.6133,-0.0055,0.0449
2.6290,-2.159951,-1.595091,1.423666,-1.370970,-1.625406,2.858805,0.067054,0.160342,0.085736,-0.282336,0.004725,0.001157,0.9556,0.8312,-0.8521,-0.6859,0.0591,0.0472
2.6390,-2.159199,-1.593509,1.424449,-1.374013,-1.625370,2.858814,0.076572,0.167217,0.071979,-0.307861,0.007063,0.001350,0.7905,0.1110,-1.1482,-0.5537,0.0712,0.0405
2.6489,-2.158437,-1.591755,1.425112,-1.377019,-1.625283,2.858826,0.082071,0.188986,0.067599,-0.305021,0.009288,0.001012,0.6456,0.0623,-1.2212,-0.6337,0.0932,0.0473
2.6590,-2.157589,-1.589754,1.425758,-1.380074,-1.625220,2.858838,0.080210,0.194281,0.058739,-0.301339,0.010143,0.001076,0.8129,-0.7291,-1.3598,-0.5224,0.0700,0.0804
2.6688,-2.156826,-1.587681,1.426286,-1.382922,-1.625062,2.858869,0.078133,0.197019,0.052218,-0.269254,0.010365,0.000961,0.8079,-0.5766,-1.2642,-0.5767,0.0905,0.0593
2.6790,-2.156039,-1.585592,1.426818,-1.385522,-1.625008,2.858846,0.079717,0.201889,0.049621,-0.246901,0.010686,0.001243,0.7336,-1.2882,-1.5173,-0.5195,0.0993,0.0486
2.6892,-2.155246,-1.583522,1.427321,-1.387805,-1.624897,2.858858,0.079128,0.201213,0.045339,-0.223400,0.010021,0.000975,0.9829,-1.5856,-1.7389,-0.5459,0.1037,0.0593
2.6990,-2.154451,-1.581532,1.427685,-1.389882,-1.624809,2.858889,0.079141,0.184672,0.033956,-0.199559,0.008465,0.000961,0.9283,-2.1448,-1.7685,-0.5217,0.0722,0.0531
2.7091,-2.153615,-1.579718,1.427981,-1.391716,-1.624741,2.858870,0.085426,0.194622,0.030446,-0.183049,0.006921,0.000842,0.9915,-0.8677,-1.3663,-0.5971,0.1164,0.0452
2.7191,-2.152738,-1.577863,1.428229,-1.393547,-1.624791,2.858914,0.089192,0.188293,0.018615,-0.183463,0.002503,0.002600,1.0295,-1.1655,-1.5447,-0.5585,0.0996,0.0580
2.7293,-2.151758,-1.576031,1.428337,-1.395313,-1.624748,2.858910,0.098023,0.191966,0.011943,-0.180050,0.000901,0.004544,0.9346,-0.7510,-1.4612,-0.5360,0.0913,0.0782
2.7389,-2.150791,-1.574074,1.428369,-1.397135,-1.624760,2.858973,0.096602,0.189979,0.002116,-0.177683,0.000447,0.006026,0.8606,-1.0273,-1.7306,-0.5456,0.0188,0.0746
2.7490,-2.149830,-1.572108,1.428369,-1.398898,-1.624729,2.859006,0.095416,0.204431,-0.001317,-0.181459,-0.000268,0.008036,1.0544,-0.5981,-1.9634,-0.5899,-0.0275,0.0822
2.7589,-2.148845,-1.570094,1.428333,-1.400733,-1.624738,2.859101,0.092825,0.194280,-0.008591,-0.185288,-0.002585,0.008733,0.8927,-1.4528,-2.2808,-0.5311,-0.0631,0.0960
2.7689,-2.147893,-1.568159,1.428257,-1.402583,-1.624760,2.859126,0.090223,0.188484,-0.007487,-0.178546,-0.003891,0.009583,0.6499,-1.7740,-2.5887,-0.5266,-0.1138,0.1046
2.7790,-2.147067,-1.566302,1.428194,-1.404349,-1.624820,2.859174,0.079813,0.176191,-0.009426,-0.173005,-0.006804,0.009987,0.7392,-2.1538,-2.7746,-0.5708,-0.1265,0.1066
2.7890,-2.146298,-1.564693,1.428095,-1.406023,-1.624895,2.859222,0.071409,0.159970,-0.008401,-0.169986,-0.006669,0.010549,0.8728,-1.6946,-2.6568,-0.6154,-0.1332,0.1127
2.7990,-2.145601,-1.563194,1.428042,-1.407793,-1.624931,2.859278,0.067037,0.138623,-0.008753,-0.169155,-0.007809,0.010874,0.8422,-1.9792,-2.6998,-0.5323,-0.1462,0.1088
2.8089,-2.144996,-1.561973,1.428002,-1.409357,-1.624977,2.859345,0.060370,0.122261,-0.006547,-0.160338,-0.006593,0.010802,0.7320,-2.0555,-2.8002,-0.5589,-0.1460,0.1162
2.8189,-2.144419,-1.560844,1.427914,-1.410970,-1.625028,2.859425,0.051737,0.101203,-0.009132,-0.151522,-0.006423,0.010468,0.7180,-2.0454,-2.7427,-0.5348,-0.1448,0.1338
2.8291,-2.143972,-1.559982,1.427814,-1.412429,-1.625092,2.859529,0.044842,0.080099,-0.010228,-0.143574,-0.005321,0.009485,0.7598,-1.6906,-2.7113,-0.5420,-0.1397,0.1342
2.8391,-2.143564,-1.559216,1.427718,-1.413825,-1.625140,2.859570,0.037944,0.067170,-0.010407,-0.134368,-0.005480,0.008852,0.7486,-1.8078,-2.7341,-0.5300,-0.1281,0.1138
2.8489,-2.143227,-1.558600,1.427646,-1.415101,-1.625175,2.859662,0.032892,0.058193,-0.009007,-0.130992,-0.003957,0.007458,0.8480,-1.7942,-2.8042,-0.5493,-0.1199,0.1387
2.8591,-2.142872,-1.558097,1.427542,-1.416426,-1.625231,2.859711,0.030312,0.048985,-0.008784,-0.125701,-0.003372,0.008164,0.8144,-1.9203,-2.8129,-0.5045,-0.1515,0.1232
2.8691,-2.142603,-1.557674,1.427451,-1.417606,-1.625239,2.859774,0.029000,0.041716,-0.008667,-0.118741,-0.003190,0.007561,0.8380,-1.8219,-2.8192,-0.5446,-0.1544,0.1116
2.8790,-2.142319,-1.557296,1.427378,-1.418820,-1.625271,2.859857,0.025793,0.032594,-0.009673,-0.120859,-0.003803,0.006192,0.7582,-1.7584,-2.7486,-0.5238,-0.1361,0.1228
2.8891,-2.142067,-1.557028,1.427263,-1.420028,-1.625310,2.859879,0.024910,0.027716,-0.008740,-0.119238,-0.003085,0.005713,0.7840,-1.6202,-2.7420,-0.5362,-0.1379,0.1136
2.8989,-2.141846,-1.556765,1.427215,-1.421195,-1.625319,2.859962,0.022119,0.023311,-0.007682,-0.119602,-0.002405,0.005762,0.7758,-1.7415,-2.5620,-0.4841,-0.1437,0.1168
2.9089,-2.141657,-1.556596,1.427131,-1.422396,-1.625346,2.859998,0.020597,0.019726,-0.006503,-0.124231,-0.002842,0.005616,0.8740,-1.7157,-2.7406,-0.5581,-0.1324,0.1110
2.9190,-2.141449,-1.556377,1.427103,-1.423608,-1.625386,2.860034,0.018781,0.017293,-0.005353,-0.125524,-0.002193,0.004406,0.6982,-1.7478,-2.6877,-0.5325,-0.1539,0.1223
2.9291,-2.141281,-1.556209,1.427066,-1.424894,-1.625379,2.860050,0.016374,0.014653,-0.004427,-0.127777,-0.002449,0.003275,0.7324,-1.8150,-2.6966,-0.5230,-0.1482,0.1453
2.9391,-2.141113,-1.556093,1.427034,-1.426153,-1.625446,2.860083,0.014819,0.012529,-0.003194,-0.129098,-0.002259,0.003883,0.7770,-1.7959,-2.6910,-0.4818,-0.1560,0.1156
2.9490,-2.140969,-1.555927,1.426972,-1.427388,-1.625416,2.860095,0.015062,0.013519,-0.002312,-0.127046,-0.001766,0.002609,0.8308,-1.7000,-2.5503,-0.5366,-0.1582,0.1450
2.9588,-2.140812,-1.555826,1.426959,-1.428647,-1.625447,2.860147,0.015899,0.012606,-0.002247,-0.122376,-0.001917,0.002878,0.6874,-1.6258,-2.6176,-0.4793,-0.1511,0.1106
2.9690,-2.140672,-1.555699,1.426943,-1.429837,-1.625478,2.860183,0.016367,0.013108,-0.001709,-0.112504,-0.001797,0.003411,0.7425,-1.5769,-2.5717,-0.4611,-0.1266,0.1196
2.9790,-2.140524,-1.555587,1.426935,-1.430898,-1.625478,2.860188,0.015964,0.017035,-0.001856,-0.102124,-0.001397,0.003347,0.7289,-1.2369,-2.4983,-0.4875,-0.1444,0.1158
2.9889,-2.140367,-1.555360,1.426915,-1.431901,-1.625502,2.860219,0.014595,0.031187,-0.000807,-0.100807,-0.001436,0.001334,0.8050,-1.2384,-2.4992,-0.5351,-0.1285,0.1235
2.9988,-2.140200,-1.555053,1.426876,-1.432917,-1.625511,2.860255,0.016254,0.033118,-0.002724,-0.102111,-0.000758,0.001514,0.7824,-1.3028,-2.5015,-0.5015,-0.1341,0.1099
3.0089,-2.140040,-1.554660,1.426867,-1.433951,-1.625545,2.860255,0.014325,0.073956,-0.001136,-0.102777,-0.000786,0.001304,0.5913,0.6499,-1.8486,-0.5364,-0.1250,0.1182
3.0190,-2.139868,-1.553807,1.426859,-1.435075,-1.625503,2.860255,0.017018,0.103750,-0.003776,-0.115774,-0.000583,0.001489,0.7165,1.2297,-1.8054,-0.5105,-0.1281,0.1159
3.0289,-2.139710,-1.552450,1.426823,-1.436391,-1.625534,2.860282,0.018511,0.195673,0.006274,-0.136601,-0.000471,0.001307,0.7226,1.5672,-1.5580,-0.4624,-0.1177,0.1232
3.0390,-2.139427,-1.550437,1.426771,-1.437834,-1.625565,2.860291,0.028229,0.220813,0.000098,-0.150088,-0.000430,0.001343,0.8708,0.9260,-2.0554,-0.4815,-0.1311,0.1364
3.0490,-2.139099,-1.548052,1.426720,-1.439309,-1.625558,2.860283,0.034690,0.289064,0.001096,-0.160750,-0.000562,0.002372,0.7697,2.3425,-1.6515,-0.5406,-0.1213,0.1509
3.0590,-2.138749,-1.544879,1.426684,-1.441114,-1.625551,2.860367,0.042977,0.313954,-0.002809,-0.180822,-0.000506,0.004488,0.9514,0.2358,-2.0748,-0.4511,-0.1309,0.1418
3.0690,-2.138270,-1.541501,1.426743,-1.442840,-1.625589,2.860395,0.049875,0.359479,0.001986,-0.176077,-0.000485,0.007940,0.8317,1.7036,-1.8793,-0.5185,-0.1047,0.1488
3.0790,-2.137751,-1.537669,1.426743,-1.444679,-1.625570,2.860498,0.057984,0.372843,0.000254,-0.182784,-0.000485,0.009420,1.1441,0.0218,-2.0396,-0.4969,-0.1064,0.1310
3.0890,-2.137186,-1.533759,1.426815,-1.446386,-1.625567,2.860570,0.065191,0.385114,0.011416,-0.175630,-0.000350,0.009244,1.3984,-1.1281,-2.3852,-0.5194,-0.1004,0.1634
3.0990,-2.136513,-1.529862,1.426923,-1.448080,-1.625567,2.860655,0.072720,0.372496,0.008511,-0.165952,-0.000313,0.009571,1.3891,-3.0772,-2.6090,-0.5807,-0.1227,0.1384
3.1091,-2.135740,-1.526329,1.427046,-1.449661,-1.625567,2.860750,0.091256,0.336828,0.008683,-0.164121,-0.000257,0.009795,1.4078,-2.0664,-2.0413,-0.6074,-0.1049,0.1494
3.1190,-2.134808,-1.523049,1.427134,-1.451349,-1.625551,2.860812,0.098154,0.294764,0.005531,-0.166236,-0.000188,0.009023,1.3536,-2.9666,-2.0668,-0.5163,-0.1239,0.1455
3.1289,-2.133797,-1.520279,1.427174,-1.452868,-1.625609,2.860919,0.108621,0.252870,0.008530,-0.152570,-0.000171,0.008856,1.2563,-3.1107,-2.0127,-0.6206,-0.1351,0.1403
3.1390,-2.132729,-1.517948,1.427266,-1.454440,-1.625555,2.861030,0.110330,0.211865,0.009877,-0.151795,-0.000345,0.008484,1.3798,-3.5234,-1.9870,-0.5512,-0.1324,0.1434
3.1491,-2.131597,-1.516147,1.427361,-1.455852,-1.625555,2.861071,0.125571,0.164278,0.014295,-0.146417,-0.000418,0.007109,1.6798,-2.5849,-1.5817,-0.5831,-0.1216,0.1456
3.1591,-2.130322,-1.514606,1.427537,-1.457368,-1.625625,2.861178,0.128573,0.129735,0.016094,-0.149874,-0.000663,0.006916,1.2269,-2.7903,-1.6921,-0.4291,-0.1335,0.1566
3.1693,-2.129016,-1.513465,1.427666,-1.458739,-1.625570,2.861219,0.134596,0.101254,0.019426,-0.130802,-0.000746,0.006053,1.2280,-2.7756,-1.6249,-0.5321,-0.1432,0.1555
3.1791,-2.127638,-1.512645,1.427900,-1.460040,-1.625575,2.861282,0.135948,0.080319,0.021433,-0.129706,-0.000560,0.005402,1.1022,-2.2834,-1.4863,-0.5069,-0.1417,0.1690
3.1891,-2.126218,-1.511891,1.428085,-1.461288,-1.625602,2.861315,0.146782,0.075920,0.022990,-0.119971,-0.000370,0.005147,1.2730,-2.1471,-1.3025,-0.5061,-0.1082,0.1494
3.1995,-2.124713,-1.511256,1.428308,-1.462465,-1.625575,2.861372,0.144534,0.061900,0.020657,-0.116756,-0.000344,0.005048,0.9764,-1.9292,-1.3452,-0.4829,-0.1421,0.1637
3.2090,-2.123246,-1.510701,1.428480,-1.463588,-1.625579,2.861435,0.145810,0.066857,0.022373,-0.111521,-0.000310,0.005654,1.0324,-1.3561,-1.2124,-0.4886,-0.1390,0.1459
3.2190,-2.121796,-1.510059,1.428700,-1.464771,-1.625587,2.861440,0.141513,0.069050,0.018908,-0.106998,-0.000319,0.004638,0.8318,-1.3532,-1.1822,-0.4226,-0.1462,0.1773
3.2291,-2.120381,-1.509358,1.428880,-1.465724,-1.625599,2.861500,0.140329,0.080282,0.019508,-0.098595,-0.001138,0.003852,1.1667,-1.0039,-1.0257,-0.4880,-0.1129,0.1671
3.2393,-2.118971,-1.508541,1.429044,-1.466696,-1.625608,2.861555,0.136635,0.087575,0.017454,-0.098444,-0.000639,0.004221,0.8259,-1.1124,-1.1869,-0.4940,-0.1380,0.1484
3.2492,-2.117612,-1.507597,1.429200,-1.467687,-1.625603,2.861576,0.131628,0.105642,0.017525,-0.096653,-0.000427,0.003418,1.0126,-0.6342,-1.2056,-0.5387,-0.1209,0.1724
3.2591,-2.116315,-1.506551,1.429371,-1.468703,-1.625657,2.861608,0.125390,0.112093,0.011913,-0.101594,-0.000352,0.003313,0.8708,-1.1026,-1.3660,-0.5106,-0.1365,0.1429
3.2691,-2.115055,-1.505374,1.429448,-1.469698,-1.625606,2.861612,0.120351,0.127191,0.007818,-0.101447,-0.000291,0.003214,0.9822,-0.8262,-1.3657,-0.5075,-0.1194,0.1564
3.2789,-2.113874,-1.504075,1.429496,-1.470750,-1.625629,2.861663,0.115022,0.144118,0.002485,-0.103793,-0.000242,0.003289,0.7915,-0.7934,-1.3601,-0.4920,-0.1222,0.1499
